"GeographyCode","QS607EW0001","QS607EW0002","QS607EW0003","QS607EW0004","QS607EW0005","QS607EW0006","QS607EW0007","QS607EW0008","QS607EW0009","QS607EW0010","QS607EW0011","QS607EW0012","QS607EW0013","QS607EW0014","QS607EW0015","QS607EW0016","QS607EW0017","QS607EW0018","QS607EW0019","QS607EW0020","QS607EW0021","QS607EW0022","QS607EW0023","QS607EW0024","QS607EW0025","QS607EW0026","QS607EW0027","QS607EW0028","QS607EW0029","QS607EW0030","QS607EW0031","QS607EW0032","QS607EW0033","QS607EW0034","QS607EW0035","QS607EW0036","QS607EW0037","QS607EW0038","QS607EW0039","QS607EW0040","QS607EW0041","QS607EW0042","QS607EW0043","QS607EW0044","QS607EW0045","QS607EW0046","QS607EW0047","QS607EW0048","QS607EW0049","QS607EW0050","QS607EW0051","QS607EW0052","QS607EW0053","QS607EW0054","QS607EW0055"
"E00021267",232,18,2,0,2,16,6,6,1,3,52,43,37,2,3,1,6,3,30,14,13,3,0,15,4,4,0,11,10,1,9,7,2,2,0,31,12,16,0,1,0,2,0,20,10,3,5,2,0,39,27,12,18,18,0
"E00021268",190,22,2,1,1,20,14,5,1,0,37,33,24,4,4,1,1,3,18,11,5,2,0,16,4,4,0,12,12,0,12,9,3,3,0,28,7,14,0,2,0,5,0,13,4,2,1,6,0,16,10,6,28,28,0
"E00021271",303,25,7,0,7,18,6,6,5,1,74,59,52,1,5,1,11,4,32,16,11,4,1,20,5,5,0,15,15,0,11,7,4,2,2,46,10,26,2,0,0,4,4,32,5,2,16,9,0,32,27,5,31,31,0
"E00021272",177,8,2,0,2,6,4,2,0,0,34,28,23,1,4,0,4,2,15,11,2,2,0,11,3,3,0,8,8,0,12,8,4,4,0,17,6,9,2,0,0,0,0,19,5,4,3,7,0,33,30,3,28,28,0
"E00021273",202,14,3,0,3,11,6,5,0,0,36,24,17,3,4,0,10,2,27,12,12,3,0,13,3,3,0,10,10,0,15,13,2,2,0,31,12,9,2,2,1,3,2,18,4,5,3,6,0,28,26,2,20,20,0
"E00021274",360,15,4,0,4,11,5,6,0,0,49,26,21,2,3,0,16,7,29,17,10,2,0,29,9,9,0,20,20,0,28,17,11,11,0,38,14,17,0,3,0,4,0,33,10,5,10,8,0,87,66,21,52,52,0
"E00021275",188,19,4,0,4,15,7,4,4,0,27,21,13,5,3,0,6,0,21,14,6,1,0,13,3,3,0,10,10,0,17,14,3,3,0,23,7,12,1,1,0,1,1,18,3,1,6,8,0,32,26,6,18,18,0
"E00021277",192,11,3,0,3,8,4,2,2,0,24,14,12,1,1,0,9,1,30,21,8,0,1,13,4,4,0,9,9,0,16,9,7,7,0,29,6,13,1,2,0,6,1,20,4,2,1,13,0,29,19,10,20,20,0
"E00021278",136,10,2,0,2,8,2,5,1,0,21,16,15,1,0,0,5,0,20,15,3,1,1,9,5,5,0,4,4,0,7,5,2,2,0,11,1,7,0,1,0,1,1,13,2,3,1,7,0,23,18,5,22,22,0
"E00021279",300,14,3,0,3,11,5,4,2,0,36,26,20,4,1,1,4,6,37,24,10,3,0,18,5,5,0,13,13,0,23,12,11,10,1,43,15,21,1,0,1,3,2,45,9,1,22,13,0,53,41,12,31,31,0
"E00021280",230,23,2,0,2,21,13,5,1,2,47,36,27,3,4,2,9,2,32,20,7,5,0,17,2,2,0,15,14,1,14,7,7,6,1,22,5,10,1,2,0,4,0,19,5,1,3,10,0,21,14,7,35,35,0
"E00021281",427,42,9,0,9,33,20,9,2,2,89,68,57,4,5,2,15,6,50,30,13,5,2,25,10,10,0,15,15,0,20,7,13,12,1,45,15,20,1,0,0,8,1,48,12,5,13,18,0,44,32,12,64,64,0
"E00021282",320,51,5,0,5,46,34,11,1,0,73,58,43,8,6,1,9,6,33,18,9,5,1,15,1,1,0,14,14,0,13,8,5,5,0,31,9,10,4,2,0,5,1,25,9,2,6,8,0,28,23,5,51,51,0
"E00021285",111,32,6,0,6,26,14,11,1,0,41,31,21,6,4,0,6,4,12,9,0,2,1,6,1,1,0,5,5,0,5,2,3,3,0,6,2,1,2,0,0,0,1,4,2,0,1,1,0,2,2,0,3,3,0
"E00021286",205,42,6,0,6,36,24,12,0,0,55,34,22,7,3,2,15,6,18,12,3,3,0,10,3,3,0,7,7,0,14,8,6,6,0,17,3,5,1,3,0,4,1,15,5,1,4,5,0,5,2,3,29,29,0
"E00021287",266,73,12,0,12,61,31,22,5,3,110,85,53,13,14,5,21,4,28,16,5,6,1,16,3,3,0,13,13,0,11,8,3,3,0,16,5,5,0,1,0,4,1,3,3,0,0,0,0,2,1,1,7,7,0
"E00021288",223,82,6,0,6,76,42,26,6,2,84,59,41,8,9,1,22,3,25,17,3,5,0,6,1,1,0,5,5,0,4,2,2,2,0,6,3,2,0,0,0,0,1,5,1,1,1,2,0,2,2,0,9,9,0
"E00021289",200,6,1,0,1,5,2,3,0,0,25,16,13,2,1,0,4,5,18,7,8,1,2,14,7,7,0,7,7,0,19,8,11,10,1,33,7,19,2,1,0,3,1,23,10,3,5,5,0,45,33,12,17,17,0
"E00021290",231,5,1,0,1,4,2,2,0,0,36,20,17,1,2,0,11,5,25,9,14,2,0,12,4,4,0,8,8,0,12,8,4,4,0,33,7,18,1,1,0,5,1,27,8,5,8,6,0,39,31,8,42,42,0
"E00021291",369,110,14,1,13,96,53,35,6,2,125,96,55,20,18,3,19,10,46,25,10,10,1,29,6,6,0,23,23,0,15,13,2,2,0,12,3,4,0,1,0,4,0,3,1,0,2,0,0,5,3,2,24,24,0
"E00021292",215,7,1,0,1,6,5,1,0,0,28,23,16,1,5,1,4,1,19,9,8,1,1,13,4,4,0,9,9,0,12,9,3,3,0,27,7,15,2,2,0,1,0,30,9,1,11,8,1,35,28,7,44,44,0
"E00021294",356,12,1,0,1,11,7,4,0,0,44,32,27,1,4,0,7,5,31,17,10,4,0,23,6,6,0,17,17,0,14,12,2,2,0,59,14,32,3,5,0,4,1,40,12,2,8,18,0,86,66,20,47,47,0
"E00021295",320,58,11,0,11,47,28,11,7,1,81,58,40,6,10,2,15,8,18,12,3,3,0,27,5,5,0,22,22,0,11,7,4,4,0,22,3,12,2,1,0,4,0,16,8,1,5,2,0,23,19,4,64,64,0
"E00021296",293,61,15,0,15,46,34,9,2,1,95,62,41,9,12,0,22,11,29,19,9,1,0,17,4,4,0,13,13,0,6,5,1,1,0,22,5,9,3,0,0,2,3,21,5,2,8,5,1,4,2,2,38,38,0
"E00021297",315,70,15,0,15,55,28,19,7,1,95,61,42,8,9,2,26,8,31,19,7,5,0,20,8,8,0,12,12,0,7,5,2,2,0,22,9,10,0,1,0,2,0,20,5,1,6,8,0,26,22,4,24,24,0
"E00021298",358,83,13,0,13,70,39,18,12,1,114,96,64,8,22,2,11,7,40,23,11,5,1,31,7,7,0,24,24,0,12,8,4,4,0,20,1,12,1,0,1,5,0,15,6,1,3,5,0,9,6,3,34,34,0
"E00021299",365,44,12,0,12,32,22,8,2,0,90,66,51,2,12,1,17,7,42,33,8,1,0,23,1,1,0,22,22,0,14,9,5,4,1,41,10,22,4,0,0,4,1,21,3,3,7,8,0,34,28,6,56,56,0
"E00021300",420,92,16,0,16,76,46,12,16,2,132,104,77,9,16,2,21,7,33,21,6,4,2,24,5,5,0,19,19,0,15,10,5,5,0,16,4,12,0,0,0,0,0,11,5,0,3,3,0,17,14,3,80,80,0
"E00021301",311,15,2,0,2,13,11,2,0,0,36,23,19,4,0,0,8,5,38,25,9,2,2,21,6,6,0,15,15,0,20,11,9,9,0,38,14,14,2,1,0,3,4,26,10,4,4,8,0,76,63,13,41,41,0
"E00021302",375,41,5,0,5,36,19,10,5,2,81,64,48,6,9,1,14,3,37,19,15,3,0,16,5,5,0,11,11,0,22,13,9,9,0,38,10,15,4,5,0,2,2,23,7,0,7,9,0,43,33,10,74,74,0
"E00021303",277,13,5,0,5,8,5,1,1,1,37,23,18,1,3,1,11,3,24,15,7,1,1,16,4,4,0,12,12,0,21,14,7,6,1,38,11,15,5,1,0,5,1,28,11,2,5,10,0,48,38,10,52,52,0
"E00021304",280,20,7,0,7,13,10,2,1,0,61,49,40,3,5,1,6,6,28,13,13,2,0,15,2,2,0,13,13,0,16,11,5,5,0,23,11,9,1,1,0,0,1,24,10,1,7,6,0,37,30,7,56,56,0
"E00021305",208,41,8,0,8,33,22,3,8,0,71,58,36,3,19,0,9,4,21,14,5,1,1,17,3,3,0,14,14,0,5,2,3,2,1,12,2,5,0,1,1,3,0,6,2,3,0,1,0,8,6,2,27,27,0
"E00021306",217,51,8,0,8,43,34,5,2,2,79,42,23,10,8,1,25,12,24,13,7,4,0,14,3,3,0,11,11,0,2,1,1,1,0,14,4,8,0,1,0,1,0,3,0,1,2,0,0,10,7,3,20,20,0
"E00021307",431,91,11,0,11,80,47,24,8,1,119,86,58,19,8,1,28,5,37,23,11,2,1,20,6,6,0,14,14,0,14,7,7,6,1,27,13,8,1,0,0,5,0,25,12,6,4,3,0,23,15,8,75,75,0
"E00021308",360,44,10,0,10,34,21,8,5,0,82,61,47,4,9,1,16,5,25,14,9,2,0,19,5,5,0,14,14,0,23,13,10,9,1,33,12,12,3,2,0,4,0,18,7,3,5,3,0,42,36,6,74,74,0
"E00021309",177,47,5,0,5,42,23,16,2,1,75,58,40,6,10,2,12,5,18,11,3,4,0,11,3,3,0,8,8,0,5,2,3,3,0,7,3,4,0,0,0,0,0,3,2,1,0,0,0,5,3,2,6,6,0
"E00021310",195,13,3,0,3,10,7,1,2,0,38,27,21,1,4,1,6,5,20,13,4,2,1,13,1,1,0,12,12,0,16,11,5,5,0,27,9,11,1,0,0,5,1,20,8,0,3,9,0,15,10,5,33,33,0
"E00021311",236,13,2,0,2,11,5,4,2,0,42,32,21,2,8,1,8,2,20,11,5,3,1,26,8,8,0,18,18,0,11,8,3,3,0,29,12,10,2,2,0,3,0,21,7,1,5,8,0,44,40,4,30,30,0
"E00021312",231,31,6,0,6,25,11,6,6,2,71,57,45,3,8,1,11,3,21,12,7,2,0,16,3,3,0,13,13,0,11,6,5,5,0,27,6,14,1,0,0,3,3,14,5,0,5,4,0,21,19,2,19,19,0
"E00021313",390,43,7,0,7,36,25,9,1,1,113,88,58,9,17,4,17,8,49,25,17,5,2,19,3,3,0,16,16,0,9,8,1,1,0,33,8,15,3,1,0,5,1,27,11,2,7,7,0,33,24,9,64,64,0
"E00021314",296,67,8,0,8,59,30,15,12,2,81,64,39,7,17,1,11,6,32,23,6,3,0,33,5,5,0,28,28,0,9,4,5,4,1,15,5,2,1,3,0,4,0,17,6,2,5,4,0,13,9,4,29,29,0
"E00021315",107,3,0,0,0,3,1,0,2,0,14,5,3,1,1,0,5,4,7,3,3,1,0,16,5,5,0,11,11,0,7,6,1,0,1,22,5,14,0,2,0,0,1,24,3,1,5,15,0,13,9,4,1,1,0
"E00021316",228,9,4,0,4,5,2,2,0,1,29,20,18,1,1,0,7,2,28,13,11,3,1,19,5,5,0,14,14,0,10,5,5,4,1,31,8,14,2,2,1,4,0,23,9,6,2,6,0,41,38,3,38,38,0
"E00021317",250,46,7,0,7,39,20,12,7,0,105,76,42,11,21,2,23,6,28,12,12,3,1,18,3,3,0,15,15,0,9,7,2,2,0,8,1,4,1,0,0,1,1,11,2,1,4,4,0,9,7,2,16,16,0
"E00021318",250,29,5,0,5,24,16,7,1,0,63,50,34,5,11,0,6,7,27,9,7,10,1,17,4,4,0,13,13,0,14,9,5,5,0,27,10,13,0,1,0,3,0,23,8,1,7,7,0,20,14,6,30,30,0
"E00021319",260,18,3,0,3,15,9,3,2,1,63,50,37,2,9,2,13,0,31,23,3,4,1,15,1,1,0,14,14,0,17,10,7,7,0,23,6,9,2,2,0,3,1,25,9,2,7,7,0,28,23,5,40,40,0
"E00021320",242,28,3,0,3,25,12,8,5,0,68,51,32,6,10,3,10,7,25,18,6,1,0,16,1,1,0,15,15,0,6,4,2,2,0,26,5,10,4,2,0,4,1,16,6,2,2,6,0,31,21,10,26,26,0
"E00021321",237,27,2,0,2,25,15,8,0,2,59,39,26,3,10,0,10,10,19,10,8,1,0,18,5,5,0,13,13,0,14,10,4,3,1,30,14,11,1,2,0,2,0,17,5,2,4,6,0,27,26,1,26,26,0
"E00021322",231,13,1,0,1,12,8,2,1,1,31,20,18,1,0,1,6,5,27,19,2,6,0,22,8,8,0,14,14,0,10,8,2,2,0,31,8,17,1,2,0,3,0,28,5,7,9,7,0,41,30,11,28,28,0
"E00021323",262,11,0,0,0,11,8,1,2,0,30,21,16,2,3,0,6,3,23,11,7,5,0,17,8,8,0,9,9,0,18,10,8,8,0,35,9,17,1,3,0,3,2,32,10,4,4,14,0,47,39,8,49,49,0
"E00021324",299,49,8,0,8,41,16,18,7,0,92,61,40,9,10,2,20,11,37,24,8,5,0,21,5,5,0,16,16,0,15,4,11,11,0,24,10,8,1,0,0,3,2,15,4,1,2,8,0,17,14,3,29,29,0
"E00021325",293,38,6,0,6,32,23,7,2,0,77,56,45,4,7,0,11,10,27,18,5,4,0,22,7,7,0,15,15,0,14,9,5,5,0,23,6,11,0,2,0,3,1,26,11,1,5,8,1,36,26,10,30,30,0
"E00021326",292,11,3,0,3,8,6,1,1,0,33,23,19,1,3,0,5,5,30,16,12,2,0,10,4,4,0,6,6,0,20,16,4,3,1,39,14,17,1,2,0,4,1,31,10,4,7,10,0,48,41,7,70,70,0
"E00021327",328,43,8,0,8,35,19,11,5,0,99,80,55,10,11,4,15,4,40,24,13,3,0,22,2,2,0,20,20,0,19,14,5,5,0,35,5,16,2,2,0,5,5,22,3,1,8,10,0,21,16,5,27,27,0
"E00021328",301,8,1,0,1,7,5,1,0,1,34,20,17,1,2,0,13,1,27,17,8,2,0,26,5,5,0,21,21,0,26,18,8,7,1,42,16,23,0,0,0,3,0,31,11,2,7,11,0,48,42,6,59,59,0
"E00021329",307,15,2,0,2,13,8,4,0,1,37,26,18,5,2,1,8,3,24,16,6,1,1,31,11,11,0,20,20,0,16,10,6,5,1,34,13,16,2,1,0,2,0,49,15,7,9,18,0,59,41,18,42,42,0
"E00021330",254,17,0,0,0,17,11,4,2,0,39,26,20,2,2,2,10,3,29,16,10,1,2,15,3,3,0,12,12,0,17,11,6,5,1,33,6,14,4,5,0,2,2,17,5,3,5,4,0,50,41,9,37,37,0
"E00021331",145,7,0,0,0,7,4,3,0,0,31,25,13,4,8,0,4,2,7,5,2,0,0,7,2,2,0,5,5,0,12,6,6,4,2,21,7,8,2,1,0,1,2,18,3,3,4,8,0,19,14,5,23,23,0
"E00021332",326,8,1,0,1,7,5,2,0,0,30,24,16,1,6,1,5,1,36,21,14,1,0,13,5,5,0,8,8,0,12,8,4,3,1,43,15,14,4,1,0,6,3,34,13,4,7,10,0,73,67,6,77,77,0
"E00021333",253,17,3,0,3,14,10,3,1,0,29,15,14,1,0,0,10,4,15,13,1,0,1,18,7,7,0,11,11,0,23,15,8,8,0,37,13,15,3,1,0,5,0,29,6,4,7,12,0,50,41,9,35,35,0
"E00021334",273,14,2,0,2,12,6,4,1,1,32,23,19,1,2,1,8,1,32,19,11,2,0,26,8,8,0,18,18,0,25,18,7,7,0,46,12,20,6,2,0,3,3,32,7,0,6,19,0,44,38,6,22,22,0
"E00021335",406,17,4,0,4,13,4,9,0,0,51,31,23,4,3,1,14,6,43,25,16,2,0,24,7,7,0,17,17,0,25,11,14,14,0,55,18,27,2,1,0,6,1,39,5,5,12,17,0,83,63,20,69,69,0
"E00021336",177,6,0,0,0,6,1,1,3,1,10,7,6,1,0,0,2,1,25,12,12,1,0,18,7,7,0,11,11,0,20,15,5,5,0,21,4,11,0,2,0,2,2,20,4,2,4,10,0,36,29,7,21,21,0
"E00021337",242,8,2,0,2,6,2,4,0,0,30,22,20,0,2,0,6,2,28,14,13,1,0,14,2,2,0,12,12,0,14,8,6,6,0,23,6,9,2,2,0,4,0,26,8,5,5,8,0,53,43,10,46,46,0
"E00021338",285,4,1,0,1,3,2,0,0,1,36,24,24,0,0,0,9,3,26,14,7,3,2,13,5,5,0,8,8,0,15,8,7,7,0,45,19,19,2,0,0,4,1,24,7,3,3,11,0,72,56,16,50,50,0
"E00021339",264,28,8,0,8,20,14,4,1,1,61,47,36,2,9,0,10,4,31,14,13,3,1,9,0,0,0,9,9,0,13,10,3,2,1,33,9,14,1,2,0,6,1,14,5,2,2,5,0,34,26,8,41,41,0
"E00021340",327,37,3,0,3,34,23,10,0,1,69,49,33,7,9,0,13,7,36,18,16,2,0,20,9,9,0,11,11,0,14,11,3,3,0,29,10,17,0,0,0,2,0,30,11,2,3,14,0,39,29,10,53,53,0
"E00021342",206,7,2,0,2,5,3,1,0,1,30,23,18,2,1,2,5,2,12,5,6,0,1,12,5,5,0,7,7,0,18,14,4,4,0,27,7,12,3,1,0,3,1,27,9,4,11,3,0,47,40,7,26,26,0
"E00021344",364,8,2,0,2,6,1,4,0,1,44,35,31,2,1,1,6,3,23,12,7,3,1,18,8,8,0,10,10,0,23,18,5,5,0,48,16,22,5,3,0,2,0,33,6,2,7,18,0,91,72,19,76,76,0
"E00021345",234,11,3,1,2,8,4,3,1,0,41,31,27,3,1,0,9,1,25,15,10,0,0,12,6,6,0,6,6,0,14,9,5,5,0,31,13,12,1,0,0,3,2,26,9,1,4,12,0,42,34,8,32,32,0
"E00021346",219,11,3,0,3,8,7,1,0,0,23,10,6,4,0,0,9,4,19,8,10,0,1,13,3,3,0,10,10,0,18,16,2,2,0,27,5,15,1,2,0,2,2,13,6,1,2,4,0,45,36,9,50,50,0
"E00021347",257,14,2,0,2,12,11,1,0,0,34,23,19,0,4,0,3,8,34,22,11,1,0,20,3,3,0,17,17,0,8,6,2,2,0,41,12,19,3,1,0,5,1,24,7,2,7,8,0,49,42,7,33,33,0
"E00021349",287,17,1,0,1,16,7,9,0,0,39,26,22,2,2,0,6,7,21,14,5,2,0,6,2,2,0,4,4,0,18,12,6,6,0,39,14,20,2,1,0,0,2,28,7,4,5,12,0,66,55,11,53,53,0
"E00021350",238,11,0,0,0,11,7,2,1,1,25,16,8,3,5,0,8,1,21,14,6,1,0,23,3,3,0,20,20,0,7,6,1,1,0,32,10,16,2,1,0,3,0,22,7,6,1,8,0,49,37,12,48,48,0
"E00021351",240,3,0,0,0,3,2,1,0,0,35,23,17,4,1,1,6,6,20,11,5,2,2,13,1,1,0,12,12,0,12,4,8,8,0,42,14,22,1,1,0,3,1,31,9,6,9,7,0,49,39,10,35,35,0
"E00021352",200,23,7,0,7,16,9,6,1,0,41,30,24,2,4,0,4,7,23,13,7,3,0,20,5,5,0,15,15,0,13,5,8,7,1,33,10,15,2,2,0,3,1,12,6,0,3,3,0,14,11,3,21,21,0
"E00021353",208,5,1,0,1,4,2,0,1,1,24,16,10,2,4,0,3,5,18,9,7,0,2,10,5,5,0,5,5,0,17,8,9,9,0,31,10,16,0,2,0,3,0,20,6,2,5,7,0,47,43,4,36,36,0
"E00021354",346,15,6,0,6,9,6,3,0,0,58,44,26,3,13,2,8,6,34,23,8,2,1,17,4,4,0,13,13,0,27,18,9,7,2,43,17,14,6,2,0,4,0,23,6,1,7,9,0,69,58,11,60,60,0
"E00021355",254,37,2,0,2,35,16,18,1,0,74,47,37,8,2,0,17,10,26,18,4,3,1,23,2,2,0,21,21,0,14,10,4,3,1,23,9,7,3,0,0,4,0,11,2,0,0,9,0,12,9,3,34,34,0
"E00021357",270,10,0,0,0,10,5,5,0,0,20,12,8,0,4,0,4,4,18,13,4,1,0,18,8,8,0,10,10,0,16,11,5,5,0,37,13,20,2,1,0,0,1,29,10,4,7,8,0,80,74,6,42,42,0
"E00021359",231,15,0,0,0,15,9,4,2,0,29,19,15,0,4,0,7,3,24,10,13,1,0,14,7,7,0,7,7,0,20,12,8,7,1,38,7,23,3,1,0,3,1,18,7,1,3,7,0,38,31,7,35,35,0
"E00021360",293,9,2,0,2,7,3,4,0,0,21,16,12,0,4,0,2,3,21,10,9,2,0,11,1,1,0,10,10,0,22,14,8,8,0,48,21,15,2,2,0,6,2,26,12,2,3,9,0,64,54,10,71,71,0
"E00021361",233,9,0,0,0,9,5,3,0,1,34,27,22,1,4,0,5,2,24,12,10,1,1,11,3,3,0,8,8,0,16,11,5,5,0,27,9,14,2,0,1,1,0,26,8,7,3,8,0,52,44,8,34,34,0
"E00021363",248,8,1,0,1,7,6,1,0,0,35,27,20,0,6,1,7,1,19,10,9,0,0,13,3,3,0,10,8,2,14,6,8,5,3,33,10,16,2,1,0,3,1,20,4,3,6,7,0,63,57,6,43,43,0
"E00021364",404,25,7,0,7,18,8,8,1,1,52,42,27,3,9,3,8,2,37,20,15,1,1,29,8,8,0,21,21,0,29,20,9,8,1,50,14,23,4,2,0,6,1,34,4,5,10,15,0,64,52,12,84,84,0
"E00021365",223,24,3,0,3,21,8,9,3,1,37,23,19,2,2,0,9,5,22,12,7,0,3,25,4,4,0,21,21,0,19,16,3,3,0,28,6,17,1,4,0,0,0,21,9,1,2,9,0,29,22,7,18,18,0
"E00021366",240,6,3,0,3,3,2,1,0,0,27,16,13,1,2,0,9,2,24,9,14,1,0,20,6,6,0,14,14,0,21,11,10,10,0,37,15,9,2,2,1,8,0,20,5,4,4,6,1,56,42,14,29,29,0
"E00021367",208,22,0,0,0,22,15,6,0,1,39,22,16,2,1,3,13,4,20,16,4,0,0,9,2,2,0,7,7,0,10,5,5,5,0,28,11,13,3,1,0,0,0,17,6,1,5,5,0,32,26,6,31,31,0
"E00021368",289,10,1,0,1,9,5,2,0,2,50,40,22,5,12,1,8,2,21,8,13,0,0,23,5,5,0,18,18,0,15,11,4,4,0,46,11,22,1,5,0,5,2,23,4,2,8,8,1,63,52,11,38,38,0
"E00021369",143,4,3,0,3,1,0,1,0,0,17,11,10,0,1,0,4,2,16,9,6,1,0,5,1,1,0,4,4,0,14,7,7,7,0,17,5,8,1,0,1,2,0,15,3,4,3,5,0,38,31,7,17,17,0
"E00021370",409,15,0,0,0,15,11,4,0,0,51,39,22,5,12,0,8,4,49,26,22,1,0,24,9,9,0,15,15,0,21,15,6,5,1,36,9,18,1,1,0,5,2,37,10,2,6,18,1,91,77,14,85,85,0
"E00021371",120,4,0,0,0,4,2,1,0,1,9,8,6,0,2,0,1,0,11,7,2,2,0,6,3,3,0,3,3,0,6,3,3,2,1,11,7,4,0,0,0,0,0,12,1,3,4,4,0,31,24,7,30,30,0
"E00021372",270,30,5,0,5,25,16,7,2,0,53,44,36,5,2,1,6,3,25,16,8,0,1,14,3,3,0,11,11,0,29,20,9,9,0,28,8,15,1,1,0,3,0,18,5,2,3,8,0,47,42,5,26,26,0
"E00021374",271,5,3,0,3,2,2,0,0,0,26,20,15,4,1,0,6,0,25,13,12,0,0,11,4,4,0,7,7,0,26,16,10,10,0,35,14,13,3,2,0,2,1,23,6,5,3,9,0,75,67,8,45,45,0
"E00021375",251,8,1,0,1,7,4,3,0,0,36,30,23,1,6,0,4,2,21,11,7,2,1,17,5,5,0,12,12,0,15,11,4,4,0,35,14,16,0,1,0,3,1,18,5,2,4,7,0,69,53,16,32,32,0
"E00021376",254,7,3,1,2,4,2,2,0,0,27,22,20,1,1,0,2,3,18,9,7,2,0,25,5,5,0,20,20,0,15,10,5,5,0,27,5,16,2,2,0,1,1,25,5,1,9,9,1,61,51,10,49,49,0
"E00021377",398,27,4,0,4,23,11,10,2,0,71,52,36,8,8,0,10,9,39,24,9,4,2,27,9,9,0,18,18,0,27,17,10,10,0,50,12,24,3,3,0,5,3,34,11,4,6,12,1,74,63,11,49,49,0
"E00021378",323,18,2,0,2,16,4,9,0,3,43,26,17,6,1,2,13,4,26,17,8,1,0,19,3,3,0,16,16,0,23,11,12,11,1,31,6,19,0,1,0,3,2,48,10,4,12,22,0,49,36,13,66,66,0
"E00021379",211,17,4,0,4,13,6,7,0,0,31,20,16,2,1,1,8,3,27,18,7,2,0,21,8,8,0,13,13,0,13,6,7,7,0,28,6,16,1,3,0,2,0,21,1,2,6,12,0,39,31,8,14,14,0
"E00021380",256,22,3,0,3,19,8,9,1,1,39,28,19,4,5,0,7,4,20,13,6,1,0,16,4,4,0,12,12,0,16,5,11,11,0,34,4,9,3,15,1,2,0,36,8,0,16,12,0,45,26,19,28,28,0
"E00021381",262,12,1,0,1,11,5,3,2,1,35,24,11,3,10,0,5,6,23,11,12,0,0,12,7,7,0,5,5,0,17,13,4,3,1,44,9,22,4,2,0,3,4,27,7,9,4,7,0,63,51,12,29,29,0
"E00021382",232,6,1,0,1,5,3,1,1,0,25,17,14,1,2,0,6,2,28,15,10,2,1,23,4,4,0,19,19,0,8,6,2,2,0,35,14,12,0,2,0,7,0,23,10,2,5,6,0,47,39,8,37,37,0
"E00021383",345,13,1,0,1,12,10,1,1,0,38,24,23,1,0,0,8,6,35,17,16,2,0,16,2,2,0,14,14,0,19,11,8,7,1,45,19,17,3,1,0,4,1,47,6,7,17,17,0,73,62,11,59,59,0
"E00021384",194,54,8,0,8,46,20,24,1,1,74,57,25,10,20,2,16,1,10,7,0,3,0,32,10,10,0,22,22,0,0,0,0,0,0,7,3,4,0,0,0,0,0,2,2,0,0,0,0,2,2,0,13,13,0
"E00021385",321,38,7,0,7,31,10,16,3,2,59,38,29,3,5,1,15,6,33,17,12,2,2,28,7,7,0,21,21,0,28,17,11,10,1,28,13,12,1,0,0,1,1,22,7,2,2,11,0,43,34,9,42,42,0
"E00021386",249,9,3,0,3,6,5,1,0,0,38,22,15,2,3,2,12,4,22,12,7,3,0,26,8,8,0,18,18,0,13,7,6,6,0,28,9,9,1,5,0,3,1,18,8,3,2,5,0,56,41,15,39,39,0
"E00021387",475,31,3,0,3,28,17,10,0,1,70,45,33,5,5,2,15,10,56,40,15,1,0,34,10,10,0,24,24,0,35,19,16,15,1,57,19,19,3,3,0,7,6,30,10,0,8,11,1,98,82,16,64,64,0
"E00021388",240,12,2,0,2,10,6,2,2,0,27,17,16,0,1,0,8,2,25,11,11,3,0,23,6,6,0,17,17,0,20,18,2,1,1,38,7,22,0,7,0,1,1,34,6,5,9,14,0,38,31,7,23,23,0
"E00021391",316,9,4,0,4,5,3,2,0,0,33,16,13,1,2,0,11,6,33,18,12,3,0,28,10,10,0,18,18,0,28,18,10,10,0,39,13,18,3,2,1,1,1,25,7,3,7,8,0,82,75,7,39,39,0
"E00021392",287,19,4,0,4,15,8,4,3,0,88,59,42,2,14,1,16,13,34,24,8,2,0,25,4,4,0,21,21,0,19,12,7,7,0,24,5,13,1,1,0,4,0,18,7,0,3,8,0,26,20,6,34,34,0
"E00021393",278,6,2,0,2,4,2,2,0,0,36,27,20,3,3,1,4,5,31,14,15,1,1,16,2,2,0,14,14,0,16,6,10,10,0,35,15,10,4,2,0,4,0,31,7,5,6,13,0,69,55,14,38,38,0
"E00021394",238,14,4,0,4,10,4,5,1,0,38,25,17,4,4,0,4,9,26,13,10,1,2,9,5,5,0,4,4,0,17,13,4,3,1,35,10,18,1,1,0,5,0,23,10,1,7,4,1,56,48,8,20,20,0
"E00021395",204,11,2,0,2,9,8,1,0,0,24,13,9,2,2,0,8,3,19,12,7,0,0,16,3,3,0,13,13,0,13,9,4,3,1,30,9,13,5,0,0,2,1,24,8,0,7,9,0,50,39,11,17,17,0
"E00021396",240,8,3,0,3,5,1,3,1,0,24,17,16,0,1,0,4,3,29,16,9,3,1,11,5,5,0,6,6,0,23,14,9,8,1,36,14,14,2,1,0,4,1,37,8,4,13,12,0,46,32,14,26,26,0
"E00021397",338,7,2,0,2,5,3,2,0,0,35,20,17,1,1,1,11,4,30,17,9,4,0,22,8,8,0,14,14,0,21,15,6,6,0,53,7,30,2,1,0,11,2,44,9,2,11,22,0,65,51,14,61,61,0
