"GeographyCode","QS211EW0001","QS211EW0002","QS211EW0003","QS211EW0004","QS211EW0005","QS211EW0006","QS211EW0007","QS211EW0008","QS211EW0009","QS211EW0010","QS211EW0011","QS211EW0012","QS211EW0013","QS211EW0014","QS211EW0015","QS211EW0016","QS211EW0017","QS211EW0018","QS211EW0019","QS211EW0020","QS211EW0021","QS211EW0022","QS211EW0023","QS211EW0024","QS211EW0025","QS211EW0026","QS211EW0027","QS211EW0028","QS211EW0029","QS211EW0030","QS211EW0031","QS211EW0032","QS211EW0033","QS211EW0034","QS211EW0035","QS211EW0036","QS211EW0037","QS211EW0038","QS211EW0039","QS211EW0040","QS211EW0041","QS211EW0042","QS211EW0043","QS211EW0044","QS211EW0045","QS211EW0046","QS211EW0047","QS211EW0048","QS211EW0049","QS211EW0050","QS211EW0051","QS211EW0052","QS211EW0053","QS211EW0054","QS211EW0055","QS211EW0056","QS211EW0057","QS211EW0058","QS211EW0059","QS211EW0060","QS211EW0061","QS211EW0062","QS211EW0063","QS211EW0064","QS211EW0065","QS211EW0066","QS211EW0067","QS211EW0068","QS211EW0069","QS211EW0070","QS211EW0071","QS211EW0072","QS211EW0073","QS211EW0074","QS211EW0075","QS211EW0076","QS211EW0077","QS211EW0078","QS211EW0079","QS211EW0080","QS211EW0081","QS211EW0082","QS211EW0083","QS211EW0084","QS211EW0085","QS211EW0086","QS211EW0087","QS211EW0088","QS211EW0089","QS211EW0090","QS211EW0091","QS211EW0092","QS211EW0093","QS211EW0094","QS211EW0095","QS211EW0096","QS211EW0097","QS211EW0098","QS211EW0099","QS211EW0100","QS211EW0101","QS211EW0102","QS211EW0103","QS211EW0104","QS211EW0105","QS211EW0106","QS211EW0107","QS211EW0108","QS211EW0109","QS211EW0110","QS211EW0111","QS211EW0112","QS211EW0113","QS211EW0114","QS211EW0115","QS211EW0116","QS211EW0117","QS211EW0118","QS211EW0119","QS211EW0120","QS211EW0121","QS211EW0122","QS211EW0123","QS211EW0124","QS211EW0125","QS211EW0126","QS211EW0127","QS211EW0128","QS211EW0129","QS211EW0130","QS211EW0131","QS211EW0132","QS211EW0133","QS211EW0134","QS211EW0135","QS211EW0136","QS211EW0137","QS211EW0138","QS211EW0139","QS211EW0140","QS211EW0141","QS211EW0142","QS211EW0143","QS211EW0144","QS211EW0145","QS211EW0146","QS211EW0147","QS211EW0148","QS211EW0149","QS211EW0150","QS211EW0151","QS211EW0152","QS211EW0153","QS211EW0154","QS211EW0155","QS211EW0156","QS211EW0157","QS211EW0158","QS211EW0159","QS211EW0160","QS211EW0161","QS211EW0162","QS211EW0163","QS211EW0164","QS211EW0165","QS211EW0166","QS211EW0167","QS211EW0168","QS211EW0169","QS211EW0170","QS211EW0171","QS211EW0172","QS211EW0173","QS211EW0174","QS211EW0175","QS211EW0176","QS211EW0177","QS211EW0178","QS211EW0179","QS211EW0180","QS211EW0181","QS211EW0182","QS211EW0183","QS211EW0184","QS211EW0185","QS211EW0186","QS211EW0187","QS211EW0188","QS211EW0189","QS211EW0190","QS211EW0191","QS211EW0192","QS211EW0193","QS211EW0194","QS211EW0195","QS211EW0196","QS211EW0197","QS211EW0198","QS211EW0199","QS211EW0200","QS211EW0201","QS211EW0202","QS211EW0203","QS211EW0204","QS211EW0205","QS211EW0206","QS211EW0207","QS211EW0208","QS211EW0209","QS211EW0210","QS211EW0211","QS211EW0212","QS211EW0213","QS211EW0214","QS211EW0215","QS211EW0216","QS211EW0217","QS211EW0218","QS211EW0219","QS211EW0220","QS211EW0221","QS211EW0222","QS211EW0223","QS211EW0224","QS211EW0225","QS211EW0226","QS211EW0227","QS211EW0228","QS211EW0229","QS211EW0230","QS211EW0231","QS211EW0232","QS211EW0233","QS211EW0234","QS211EW0235","QS211EW0236","QS211EW0237","QS211EW0238","QS211EW0239","QS211EW0240","QS211EW0241","QS211EW0242","QS211EW0243","QS211EW0244","QS211EW0245","QS211EW0246","QS211EW0247","QS211EW0248","QS211EW0249","QS211EW0250","QS211EW0251"
"E01004234",2218,1373,53,0,0,1,0,0,29,1,0,2,0,0,0,0,4,0,0,5,0,34,0,1,1,1,1,16,0,0,0,0,5,0,0,4,0,0,0,0,19,0,0,54,0,8,0,0,0,0,0,0,0,6,1,0,0,0,0,34,31,10,49,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,22,2,181,33,0,0,1,0,0,0,1,1,0,3,0,0,0,6,0,3,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,70,47,0,0,9,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,7,0,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
"E01004235",1372,245,8,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,4,0,15,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,16,7,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,1,0,12,19,11,725,25,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,2,97,56,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,4,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,10,0,0,4
"E01004236",1679,242,11,1,0,0,0,0,1,6,0,1,0,0,0,0,1,0,0,1,0,11,0,4,0,0,0,11,0,0,4,0,1,0,0,0,0,0,0,0,2,9,0,17,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,16,25,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,14,14,981,22,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,4,92,40,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,2
"E01004237",1158,336,19,0,0,0,0,0,10,18,0,4,0,0,0,0,4,0,0,0,0,20,0,1,0,0,0,8,0,0,0,0,2,0,1,0,0,0,0,0,1,3,0,22,0,13,0,0,0,0,0,0,0,1,0,0,0,2,0,12,19,10,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,8,21,6,333,32,5,0,0,0,0,0,0,0,0,5,0,0,0,3,1,1,0,0,0,1,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,3,6,66,44,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,0,2,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,2,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,2,1,0,2
"E01004238",2733,437,24,0,0,1,0,0,5,14,0,6,0,0,0,2,10,1,0,1,0,31,0,6,2,0,0,18,0,0,3,1,6,0,0,0,0,1,0,0,10,16,0,47,0,49,0,0,0,0,0,0,0,11,0,0,0,0,0,36,24,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,82,38,1234,76,0,0,2,0,0,0,0,0,0,13,0,0,2,5,0,1,0,0,3,4,2,0,0,0,0,0,0,0,0,12,0,0,1,0,0,9,16,183,83,0,0,4,0,5,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,23,1,0,8,52,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,10,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,3,0,0,2
"E01004239",1649,431,23,2,0,0,0,0,6,9,0,0,0,0,0,0,1,0,0,0,0,14,0,1,2,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,2,8,0,7,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,4,22,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,19,676,54,6,0,0,3,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,76,78,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,4,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,6,0,2
"E01004240",1815,491,14,6,0,0,0,0,1,6,0,0,0,0,0,0,6,0,0,0,0,15,1,1,0,1,0,10,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,12,0,7,0,0,3,0,0,0,0,5,2,0,0,1,0,12,28,14,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,11,12,804,29,7,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,35,3,103,55,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,10,18,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1
"E01004241",1621,395,10,4,0,0,0,0,2,15,0,1,0,0,0,0,6,1,0,1,0,14,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,12,0,12,0,0,0,0,0,0,0,2,0,0,0,1,0,17,21,4,18,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,17,8,712,48,0,0,1,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,19,8,75,52,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,41,0,0,8,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,4,0,2
"E01004242",2453,536,20,4,0,0,0,0,14,10,0,2,0,0,0,1,4,0,0,2,0,29,0,4,1,0,0,10,0,0,1,0,3,0,0,1,0,0,0,0,5,13,0,43,0,27,0,0,1,0,0,0,0,7,1,0,0,0,0,35,30,23,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,30,35,1033,76,0,0,3,0,4,0,0,0,0,1,0,0,0,9,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,11,0,0,1,2,0,16,7,131,100,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,19,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,2,0,0,0
"E01004243",1789,460,8,0,0,10,0,0,5,11,0,6,0,0,0,0,7,0,0,0,0,30,1,0,0,0,0,6,0,0,1,0,2,0,0,2,0,0,0,0,6,12,0,22,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,12,33,21,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,17,16,767,34,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,14,0,83,69,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,22,12,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6
"E01004244",1885,562,26,0,0,4,0,0,4,14,0,3,2,0,0,0,4,0,0,1,0,28,0,3,3,0,1,6,0,0,1,0,0,0,1,0,0,0,0,6,7,3,0,13,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,26,23,10,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,7,706,32,2,0,1,2,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,5,133,58,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,2,0,8,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2
"E01004245",1539,268,4,6,0,0,0,0,0,10,0,2,0,0,0,0,5,0,0,0,0,11,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,8,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,7,34,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,14,34,819,19,3,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,98,28,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,33,16,0,7,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,9,2,1,2
"E01004246",1977,711,25,1,0,0,0,1,5,15,0,5,2,0,0,0,4,0,0,0,0,30,0,3,1,0,0,14,0,0,0,0,7,0,0,0,0,0,0,1,5,31,0,33,0,26,0,0,0,0,0,0,0,20,0,1,0,0,0,33,36,12,19,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,23,544,63,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,9,13,69,48,0,0,8,1,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,3,0,6,13,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,6,0
"E01004247",1934,512,18,0,6,0,0,0,5,13,0,5,1,0,0,0,21,0,0,0,1,24,0,2,1,0,0,21,0,1,0,0,1,0,0,0,0,0,0,0,3,28,0,26,0,21,0,0,1,0,0,0,0,8,0,0,0,2,0,31,37,6,12,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,42,10,719,75,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,7,0,0,0,3,0,10,5,99,40,0,0,9,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,3,0,2,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
"E01004248",1344,330,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,8,0,0,1,0,0,0,0,6,1,0,1,0,0,4,43,8,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,9,13,596,25,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,3,85,76,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,7
"E01004249",2049,493,12,4,0,0,0,0,3,7,0,2,0,0,1,0,12,0,0,3,0,28,0,4,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,3,25,0,25,0,28,0,0,0,5,0,0,0,13,1,0,0,0,0,22,37,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,38,6,790,38,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,23,1,181,71,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29,1,0,3,20,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,12
"E01004250",2342,757,15,1,0,0,0,0,7,20,0,2,1,0,0,2,5,0,0,0,0,9,0,5,0,0,0,7,0,0,2,0,2,0,0,3,0,0,0,5,4,8,0,13,0,16,0,0,0,0,0,0,0,7,0,0,1,1,1,13,50,10,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,9,16,23,882,63,4,0,1,0,0,0,3,0,0,8,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,138,84,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,18,0,0,10,15,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,3
"E01004251",2082,558,22,1,0,1,0,0,4,7,0,3,0,0,0,3,9,1,0,1,0,16,0,0,1,0,0,13,0,0,4,0,1,0,0,2,0,0,0,2,2,13,0,35,0,20,0,0,0,0,0,0,0,9,2,0,0,0,0,23,25,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,7,36,14,892,40,9,0,0,2,0,0,5,0,0,9,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32,6,70,42,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,1
"E01004252",2707,692,31,1,0,1,0,0,11,15,0,7,0,0,0,2,8,1,3,1,0,43,0,11,0,0,0,31,0,0,0,1,4,0,1,0,0,0,0,0,7,32,1,78,0,22,0,1,0,0,0,0,0,0,0,0,0,2,0,44,44,9,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,59,32,964,85,5,1,2,4,0,0,2,0,0,11,0,1,0,2,0,5,0,0,4,3,0,0,0,3,0,0,0,0,0,5,1,0,5,0,0,6,10,140,90,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,19,6,0,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3
"E01004253",2340,731,23,0,0,3,0,1,4,20,0,1,0,0,0,1,3,0,0,0,3,30,0,3,1,0,1,18,0,0,0,0,6,0,0,0,0,0,0,1,2,32,0,30,0,16,0,0,0,0,0,0,0,10,1,0,0,0,0,20,25,33,22,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,53,32,770,69,1,0,0,0,0,0,4,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,12,14,129,76,0,0,11,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,20,1,0,12,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,2
"E01004254",2120,875,49,0,0,1,0,0,38,16,1,8,0,0,1,0,30,0,0,0,0,56,0,12,0,0,1,39,0,0,1,0,4,0,0,0,0,0,0,1,18,26,0,125,0,29,0,0,0,0,0,0,0,20,0,0,0,0,0,50,14,4,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,94,10,236,142,0,0,0,0,1,0,0,0,0,2,1,0,0,2,0,7,0,0,1,2,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,5,8,43,17,0,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,30,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,4
"E01004255",1618,315,26,0,0,0,0,1,9,6,0,2,0,0,0,0,15,0,1,1,0,36,0,2,2,0,0,17,0,0,4,0,1,0,0,1,0,0,0,0,1,14,0,29,0,12,0,0,0,0,0,0,0,9,0,0,0,2,0,15,12,14,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,52,13,661,85,1,0,2,2,0,0,1,0,0,2,0,0,0,2,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,22,1,79,35,0,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,18,7,0,3,16,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"E01004256",1729,448,16,1,0,0,0,0,3,22,0,4,0,0,0,0,10,0,0,2,0,30,0,4,1,2,0,14,0,0,2,0,0,0,0,0,0,0,0,1,0,11,0,23,0,11,0,0,0,0,0,0,0,2,0,0,0,1,0,28,17,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,16,4,794,47,1,0,1,0,0,0,3,0,0,6,4,1,0,2,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,64,26,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,1,9,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1
