"GeographyCode","KS202EW0001","KS202EW0002","KS202EW0003","KS202EW0004","KS202EW0005","KS202EW0006","KS202EW0007","KS202EW0008","KS202EW0009","KS202EW0010","KS202EW0011","KS202EW0012","KS202EW0013","KS202EW0014","KS202EW0015","KS202EW0016","KS202EW0017","KS202EW0018","KS202EW0019","KS202EW0020","KS202EW0021","KS202EW0022","KS202EW0023","KS202EW0024","KS202EW0025","KS202EW0026","KS202EW0027","KS202EW0028","KS202EW0029","KS202EW0030","KS202EW0031","KS202EW0032","KS202EW0033","KS202EW0034","KS202EW0035","KS202EW0036","KS202EW0037","KS202EW0038","KS202EW0039","KS202EW0040","KS202EW0041","KS202EW0042","KS202EW0043","KS202EW0044","KS202EW0045","KS202EW0046","KS202EW0047","KS202EW0048","KS202EW0049","KS202EW0050","KS202EW0051","KS202EW0052","KS202EW0053","KS202EW0054","KS202EW0055","KS202EW0056","KS202EW0057","KS202EW0058","KS202EW0059","KS202EW0060","KS202EW0061","KS202EW0062","KS202EW0063","KS202EW0064","KS202EW0065","KS202EW0066","KS202EW0067","KS202EW0068","KS202EW0069","KS202EW0070","KS202EW0071","KS202EW0072","KS202EW0073","KS202EW0074"
"E01004242",2453,515,89,21,1828,2453,11,2,3,2437,2453,8,2,3,2440,2453,4,2,1,2446,2453,1162,145,1146,2453,0,1,0,2452,2453,19,0,0,0,0,0,2434,2453,587,64,1802,20.9947003668977,3.62821035466775,0.856094578067672,74.5209947003669,0.448430493273543,0.0815328169588259,0.122299225438239,99.3477374643294,0.326131267835304,0.0815328169588259,0.122299225438239,99.4700366897676,0.163065633917652,0.0815328169588259,0.040766408479413,99.7146351406441,47.3705666530779,5.91112922951488,46.7183041174073,0,0.040766408479413,0,99.9592335915206,0.774561761108846,0,0,0,0,0,99.2254382388911,23.9298817774154,2.60905014268243,73.4610680799022
"E01004243",1789,492,56,14,1227,1789,0,1,1,1787,1789,11,2,1,1775,1789,2,0,1,1786,1789,799,110,880,1789,1,0,0,1788,1789,8,0,0,0,0,0,1781,1789,370,54,1365,27.5013974287311,3.13024035774176,0.782560089435439,68.5858021240917,0,0.0558971492453885,0.0558971492453885,99.8882057015092,0.614868641699273,0.111794298490777,0.0558971492453885,99.2174399105646,0.111794298490777,0,0.0558971492453885,99.8323085522638,44.6618222470654,6.14868641699273,49.1894913359419,0.0558971492453885,0,0,99.9441028507546,0.447177193963108,0,0,0,0,0,99.5528228060369,20.6819452207937,3.01844605925098,76.2996087199553
"E01004244",1885,543,54,17,1271,1885,3,1,0,1881,1885,18,1,0,1866,1885,2,0,1,1882,1885,833,107,945,1885,0,0,0,1885,1885,20,0,0,0,0,0,1865,1885,369,61,1455,28.8063660477454,2.86472148541114,0.901856763925729,67.4270557029178,0.159151193633952,0.0530503978779841,0,99.7877984084881,0.954907161803713,0.0530503978779841,0,98.9920424403183,0.106100795755968,0,0.0530503978779841,99.840848806366,44.1909814323607,5.6763925729443,50.132625994695,0,0,0,100,1.06100795755968,0,0,0,0,0,98.9389920424403,19.5755968169761,3.23607427055703,77.1883289124668
"E01004245",1539,348,34,13,1144,1539,1,0,0,1538,1539,9,0,1,1529,1539,2,0,0,1537,1539,825,96,618,1539,0,0,0,1539,1539,4,1,0,0,0,0,1534,1539,251,68,1220,22.6120857699805,2.20922677063028,0.844704353476283,74.3339831059129,0.0649772579597141,0,0,99.9350227420403,0.584795321637427,0,0.0649772579597141,99.3502274204029,0.129954515919428,0,0,99.8700454840806,53.6062378167641,6.23781676413255,40.1559454191033,0,0,0,100,0.259909031838856,0.0649772579597141,0,0,0,0,99.6751137102014,16.3092917478882,4.41845354126056,79.2722547108512
"E01004246",1977,624,94,22,1237,1977,6,1,1,1969,1977,11,1,4,1961,1977,6,1,0,1970,1977,702,129,1146,1977,0,0,0,1977,1977,17,2,0,0,1,0,1957,1977,483,43,1451,31.5629742033384,4.75467880627213,1.11279716742539,62.5695498229641,0.303490136570561,0.0505816894284269,0.0505816894284269,99.5953464845726,0.556398583712696,0.0505816894284269,0.202326757713708,99.1906929691452,0.303490136570561,0.0505816894284269,0,99.645928174001,35.5083459787557,6.52503793626707,57.9666160849772,0,0,0,100,0.859888720283257,0.101163378856854,0,0,0.0505816894284269,0,98.9883662114315,24.4309559939302,2.17501264542236,73.3940313606474
"E01004247",1934,502,73,25,1334,1934,1,0,3,1930,1934,11,0,1,1922,1934,3,0,1,1930,1934,783,103,1048,1934,0,0,0,1934,1934,12,0,0,0,0,0,1922,1934,510,45,1379,25.9565667011375,3.77456049638056,1.29265770423992,68.976215098242,0.0517063081695967,0,0.15511892450879,99.7931747673216,0.568769389865564,0,0.0517063081695967,99.3795243019648,0.15511892450879,0,0.0517063081695967,99.7931747673216,40.4860392967942,5.32574974146846,54.1882109617373,0,0,0,100,0.62047569803516,0,0,0,0,0,99.3795243019648,26.3702171664943,2.32678386763185,71.3029989658738
"E01004248",1344,377,55,5,907,1344,5,0,0,1339,1344,13,1,0,1330,1344,2,0,0,1342,1344,658,74,612,1344,0,0,0,1344,1344,11,0,0,0,1,0,1332,1344,210,23,1111,28.0505952380952,4.09226190476191,0.372023809523809,67.4851190476191,0.372023809523809,0,0,99.6279761904762,0.967261904761905,0.0744047619047619,0,98.9583333333333,0.148809523809524,0,0,99.8511904761905,48.9583333333333,5.50595238095238,45.5357142857143,0,0,0,100,0.818452380952381,0,0,0,0.0744047619047619,0,99.1071428571429,15.625,1.71130952380952,82.6636904761905
"E01004249",2049,537,47,10,1455,2049,0,0,0,2049,2049,13,2,0,2034,2049,6,0,0,2043,2049,960,71,1018,2049,0,0,0,2049,2049,8,1,0,0,1,0,2039,2049,452,31,1566,26.207906295754,2.2938018545632,0.488042947779405,71.0102489019034,0,0,0,100,0.634455832113226,0.0976085895558809,0,99.2679355783309,0.292825768667643,0,0,99.7071742313324,46.8521229868228,3.46510492923377,49.6827720839434,0,0,0,100,0.390434358223524,0.0488042947779405,0,0,0.0488042947779405,0,99.5119570522206,22.0595412396291,1.51293313811615,76.4275256222547
"E01004250",2342,771,76,7,1488,2342,6,3,1,2332,2342,14,3,0,2325,2342,6,0,0,2336,2342,1073,135,1134,2342,0,0,0,2342,2342,7,0,0,0,1,0,2334,2342,333,56,1953,32.9205807002562,3.24508966695132,0.298889837745517,63.535439795047,0.256191289496157,0.128095644748079,0.0426985482493595,99.5730145175064,0.597779675491033,0.128095644748079,0,99.2741246797609,0.256191289496157,0,0,99.7438087105038,45.8155422715628,5.76430401366354,48.4201537147737,0,0,0,100,0.298889837745517,0,0,0,0.0426985482493595,0,99.6584116140051,14.2186165670367,2.39111870196413,83.3902647309991
"E01004251",2082,570,76,9,1427,2082,3,0,0,2079,2082,13,3,0,2066,2082,3,3,0,2076,2082,914,109,1059,2082,0,0,0,2082,2082,16,1,0,0,0,0,2065,2082,464,26,1592,27.3775216138329,3.65033621517771,0.432276657060519,68.5398655139289,0.144092219020173,0,0,99.8559077809798,0.624399615754083,0.144092219020173,0,99.2315081652257,0.144092219020173,0.144092219020173,0,99.7118155619597,43.9000960614793,5.23535062439962,50.864553314121,0,0,0,100,0.768491834774256,0.048030739673391,0,0,0,0,99.1834774255524,22.2862632084534,1.24879923150817,76.4649375600384
"E01004252",2707,687,77,19,1924,2707,6,2,2,2697,2707,17,1,0,2689,2707,10,1,1,2695,2707,1183,132,1392,2707,1,0,0,2706,2707,16,0,0,0,3,0,2688,2707,658,63,1986,25.3786479497599,2.84447728112301,0.701884004432952,71.0749907646842,0.221647580347248,0.073882526782416,0.073882526782416,99.6305873660879,0.628001477650536,0.036941263391208,0,99.3350572589583,0.36941263391208,0.036941263391208,0.036941263391208,99.5567048393055,43.701514591799,4.87624676763945,51.4222386405615,0.036941263391208,0,0,99.9630587366088,0.591060214259328,0,0,0,0.110823790173624,0,99.298115995567,24.3073513114149,2.3272995936461,73.365349094939
"E01004253",2340,742,68,27,1503,2340,4,2,2,2332,2340,11,0,4,2325,2340,3,0,0,2337,2340,967,113,1260,2340,0,0,0,2340,2340,15,0,0,0,0,0,2325,2340,478,59,1803,31.7094017094017,2.90598290598291,1.15384615384615,64.2307692307692,0.170940170940171,0.0854700854700855,0.0854700854700855,99.6581196581197,0.47008547008547,0,0.170940170940171,99.3589743589744,0.128205128205128,0,0,99.8717948717949,41.3247863247863,4.82905982905983,53.8461538461538,0,0,0,100,0.641025641025641,0,0,0,0,0,99.3589743589744,20.4273504273504,2.52136752136752,77.0512820512821
"E01004254",2120,517,128,22,1453,2120,16,3,1,2100,2120,26,9,4,2081,2120,11,1,1,2107,2120,599,186,1335,2120,0,0,0,2120,2120,35,1,0,0,0,0,2084,2120,749,59,1312,24.3867924528302,6.0377358490566,1.0377358490566,68.5377358490566,0.754716981132076,0.141509433962264,0.0471698113207547,99.0566037735849,1.22641509433962,0.424528301886792,0.188679245283019,98.1603773584906,0.518867924528302,0.0471698113207547,0.0471698113207547,99.3867924528302,28.2547169811321,8.77358490566038,62.9716981132076,0,0,0,100,1.65094339622642,0.0471698113207547,0,0,0,0,98.3018867924528,35.3301886792453,2.78301886792453,61.8867924528302
"E01004255",1618,307,57,13,1241,1618,2,1,2,1613,1618,12,3,2,1601,1618,3,0,1,1614,1618,767,82,769,1618,0,0,0,1618,1618,17,0,0,0,0,0,1601,1618,435,25,1158,18.9740420271941,3.52286773794808,0.803461063040791,76.6996291718171,0.123609394313968,0.0618046971569839,0.123609394313968,99.6909765142151,0.741656365883807,0.185414091470952,0.123609394313968,98.9493201483313,0.185414091470952,0,0.0618046971569839,99.7527812113721,47.4042027194067,5.06798516687268,47.5278121137206,0,0,0,100,1.05067985166873,0,0,0,0,0,98.9493201483313,26.885043263288,1.5451174289246,71.5698393077874
"E01004256",1729,410,49,9,1261,1729,2,1,0,1726,1729,6,5,1,1717,1729,4,1,0,1724,1729,776,80,873,1729,0,0,0,1729,1729,8,0,0,0,0,0,1721,1729,446,27,1256,23.7131289762869,2.83400809716599,0.520532099479468,72.9323308270677,0.115673799884326,0.0578368999421631,0,99.8264893001735,0.347021399652979,0.289184499710816,0.0578368999421631,99.305957200694,0.231347599768652,0.0578368999421631,0,99.7108155002892,44.8814343551186,4.62695199537305,50.4916136495084,0,0,0,100,0.462695199537305,0,0,0,0,0,99.5373048004627,25.7952573742047,1.5615962984384,72.6431463273569
"E01004257",1884,468,59,11,1346,1884,4,1,1,1878,1884,6,0,0,1878,1884,3,0,0,1881,1884,894,91,899,1884,0,0,0,1884,1884,8,0,0,0,0,0,1876,1884,408,39,1437,24.8407643312102,3.13163481953291,0.583864118895966,71.4437367303609,0.212314225053079,0.0530785562632696,0.0530785562632696,99.6815286624204,0.318471337579618,0,0,99.6815286624204,0.159235668789809,0,0,99.8407643312102,47.4522292993631,4.83014861995754,47.7176220806794,0,0,0,100,0.424628450106157,0,0,0,0,0,99.5753715498938,21.656050955414,2.07006369426752,76.2738853503185
"E01004258",1506,478,79,12,937,1506,10,2,0,1494,1506,13,1,3,1489,1506,7,0,1,1498,1506,474,113,919,1506,0,0,0,1506,1506,24,0,0,0,1,0,1481,1506,401,38,1067,31.7397078353254,5.24568393094289,0.796812749003984,62.2177954847278,0.664010624169987,0.132802124833997,0,99.203187250996,0.863213811420983,0.0664010624169987,0.199203187250996,98.871181938911,0.464807436918991,0,0.0664010624169987,99.468791500664,31.4741035856574,7.50332005312085,61.0225763612218,0,0,0,100,1.59362549800797,0,0,0,0.0664010624169987,0,98.339973439575,26.6268260292165,2.52324037184595,70.8499335989376
"E01004259",1723,529,102,14,1078,1723,6,6,2,1709,1723,24,2,0,1697,1723,6,0,3,1714,1723,591,137,995,1723,0,0,0,1723,1723,25,0,1,0,0,0,1697,1723,416,38,1269,30.702263493906,5.91990713871155,0.812536273940801,62.5652930934417,0.348229831688915,0.348229831688915,0.116076610562972,99.1874637260592,1.39291932675566,0.116076610562972,0,98.4910040626814,0.348229831688915,0,0.174114915844457,99.4776552524666,34.3006384213581,7.95124782356355,57.7481137550784,0,0,0,100,1.45095763203714,0,0.0580383052814858,0,0,0,98.4910040626814,24.1439349970981,2.20545560069646,73.6506094022055
"E01004260",1790,479,56,20,1235,1790,5,2,2,1781,1790,12,4,1,1773,1790,10,0,0,1780,1790,761,98,931,1790,0,0,0,1790,1790,16,0,0,0,4,0,1770,1790,416,43,1331,26.7597765363129,3.12849162011173,1.11731843575419,68.9944134078212,0.279329608938547,0.111731843575419,0.111731843575419,99.4972067039106,0.670391061452514,0.223463687150838,0.0558659217877095,99.0502793296089,0.558659217877095,0,0,99.4413407821229,42.5139664804469,5.47486033519553,52.0111731843575,0,0,0,100,0.893854748603352,0,0,0,0.223463687150838,0,98.8826815642458,23.2402234636872,2.40223463687151,74.3575418994413
"E01004261",2525,523,126,39,1837,2525,15,4,6,2500,2525,2,3,3,2517,2525,4,3,3,2515,2525,905,186,1434,2525,0,0,1,2524,2525,20,0,0,0,4,0,2501,2525,864,66,1595,20.7128712871287,4.99009900990099,1.54455445544554,72.7524752475248,0.594059405940594,0.158415841584158,0.237623762376238,99.009900990099,0.0792079207920792,0.118811881188119,0.118811881188119,99.6831683168317,0.158415841584158,0.118811881188119,0.118811881188119,99.6039603960396,35.8415841584158,7.36633663366337,56.7920792079208,0,0,0.0396039603960396,99.960396039604,0.792079207920792,0,0,0,0.158415841584158,0,99.049504950495,34.2178217821782,2.61386138613861,63.1683168316832
"E01004262",1742,465,76,22,1179,1742,10,1,2,1729,1742,6,2,0,1734,1742,6,1,1,1734,1742,637,110,995,1742,0,0,0,1742,1742,13,2,1,0,1,0,1725,1742,492,44,1206,26.6934557979334,4.36280137772675,1.26291618828932,67.6808266360505,0.574052812858783,0.0574052812858783,0.114810562571757,99.2537313432836,0.34443168771527,0.114810562571757,0,99.540757749713,0.34443168771527,0.0574052812858783,0.0574052812858783,99.540757749713,36.5671641791045,6.31458094144661,57.1182548794489,0,0,0,100,0.746268656716418,0.114810562571757,0.0574052812858783,0,0.0574052812858783,0,99.0241102181401,28.2433983926521,2.52583237657865,69.2307692307692
"E01004263",1419,564,55,8,792,1419,3,1,1,1414,1419,9,2,0,1408,1419,1,1,1,1416,1419,561,85,773,1419,0,0,0,1419,1419,16,2,0,0,0,0,1401,1419,194,26,1199,39.7463002114165,3.87596899224806,0.563777307963354,55.8139534883721,0.211416490486258,0.0704721634954193,0.0704721634954193,99.6476391825229,0.634249471458774,0.140944326990839,0,99.2248062015504,0.0704721634954193,0.0704721634954193,0.0704721634954193,99.7885835095137,39.5348837209302,5.99013389711064,54.4749823819591,0,0,0,100,1.12755461592671,0.140944326990839,0,0,0,0,98.7315010570825,13.6715997181113,1.8322762508809,84.4961240310078
"E01004264",1537,229,47,7,1254,1537,1,0,1,1535,1537,4,0,0,1533,1537,0,1,1,1535,1537,840,86,611,1537,0,0,0,1537,1537,3,0,0,0,0,0,1534,1537,372,39,1126,14.8991541964867,3.05790500975927,0.455432661027977,81.5875081327261,0.0650618087182824,0,0.0650618087182824,99.8698763825634,0.26024723487313,0,0,99.7397527651269,0,0.0650618087182824,0.0650618087182824,99.8698763825634,54.6519193233572,5.59531554977228,39.7527651268705,0,0,0,100,0.195185426154847,0,0,0,0,0,99.8048145738452,24.202992843201,2.53741054001301,73.259596616786
"E01004266",1545,596,88,12,849,1545,7,0,0,1538,1545,10,1,1,1533,1545,5,0,0,1540,1545,557,110,878,1545,0,0,0,1545,1545,23,0,0,0,3,0,1519,1545,250,30,1265,38.5760517799353,5.6957928802589,0.776699029126214,54.9514563106796,0.453074433656958,0,0,99.546925566343,0.647249190938511,0.0647249190938511,0.0647249190938511,99.2233009708738,0.323624595469256,0,0,99.6763754045307,36.0517799352751,7.11974110032362,56.8284789644013,0,0,0,100,1.48867313915858,0,0,0,0.194174757281553,0,98.3171521035599,16.1812297734628,1.94174757281553,81.8770226537217
"E01004267",1767,517,89,15,1146,1767,11,3,4,1749,1767,12,3,4,1748,1767,3,1,0,1763,1767,760,132,875,1767,0,0,0,1767,1767,37,0,0,0,4,0,1726,1767,323,38,1406,29.2586304470855,5.03678551216752,0.848896434634975,64.8556876061121,0.622524052065648,0.169779286926995,0.226372382569327,98.981324278438,0.67911714770798,0.169779286926995,0.226372382569327,98.9247311827957,0.169779286926995,0.0565930956423316,0,99.7736276174307,43.010752688172,7.47028862478778,49.5189586870402,0,0,0,100,2.09394453876627,0,0,0,0.226372382569327,0,97.6796830786644,18.2795698924731,2.1505376344086,79.5698924731183
"E01004268",1784,367,54,15,1348,1784,2,0,0,1782,1784,8,2,1,1773,1784,2,0,0,1782,1784,895,87,802,1784,0,0,0,1784,1784,17,1,0,0,2,0,1764,1784,410,43,1331,20.5717488789238,3.02690582959641,0.840807174887892,75.5605381165919,0.112107623318386,0,0,99.8878923766816,0.448430493273543,0.112107623318386,0.0560538116591928,99.3834080717489,0.112107623318386,0,0,99.8878923766816,50.1681614349776,4.87668161434978,44.9551569506726,0,0,0,100,0.952914798206278,0.0560538116591928,0,0,0.112107623318386,0,98.8789237668161,22.9820627802691,2.41031390134529,74.6076233183856
"E01004269",1975,469,72,15,1419,1975,4,1,6,1964,1975,20,2,0,1953,1975,8,0,0,1967,1975,830,106,1039,1975,0,0,0,1975,1975,10,0,0,0,0,0,1965,1975,527,35,1413,23.746835443038,3.64556962025316,0.759493670886076,71.8481012658228,0.20253164556962,0.0506329113924051,0.30379746835443,99.4430379746835,1.0126582278481,0.10126582278481,0,98.8860759493671,0.405063291139241,0,0,99.5949367088608,42.0253164556962,5.36708860759494,52.6075949367089,0,0,0,100,0.506329113924051,0,0,0,0,0,99.4936708860759,26.6835443037975,1.77215189873418,71.5443037974684
"E01004270",2236,639,118,11,1468,2236,9,4,0,2223,2236,19,8,3,2206,2236,6,1,0,2229,2236,711,171,1354,2236,0,0,0,2236,2236,24,1,0,0,1,0,2210,2236,676,43,1517,28.5778175313059,5.27728085867621,0.491949910554562,65.6529516994633,0.402504472271914,0.178890876565295,0,99.4186046511628,0.849731663685152,0.35778175313059,0.134168157423971,98.6583184257603,0.268336314847943,0.0447227191413238,0,99.6869409660107,31.7978533094812,7.64758497316637,60.5545617173524,0,0,0,100,1.07334525939177,0.0447227191413238,0,0,0.0447227191413238,0,98.8372093023256,30.2325581395349,1.92307692307692,67.8443649373882
"E01004271",1589,323,45,8,1213,1589,2,0,1,1586,1589,12,0,0,1577,1589,3,0,0,1586,1589,852,76,661,1589,0,0,0,1589,1589,7,0,0,0,0,0,1582,1589,313,36,1240,20.3272498426683,2.83196979232222,0.503461296412838,76.3373190685966,0.12586532410321,0,0.0629326620516048,99.8112020138452,0.755191944619257,0,0,99.2448080553807,0.188797986154814,0,0,99.8112020138452,53.6186280679673,4.78288231592196,41.5984896161108,0,0,0,100,0.440528634361234,0,0,0,0,0,99.5594713656388,19.6979232221523,2.26557583385777,78.0365009439899
"E01004272",2099,322,49,28,1700,2099,1,1,0,2097,2099,12,0,0,2087,2099,3,0,1,2095,2099,1248,97,754,2099,0,0,0,2099,2099,11,0,1,0,1,0,2086,2099,398,64,1637,15.3406383992377,2.33444497379705,1.33396855645545,80.9909480705098,0.0476417341591234,0.0476417341591234,0,99.9047165316818,0.571700809909481,0,0,99.4282991900905,0.14292520247737,0,0.0476417341591234,99.8094330633635,59.456884230586,4.62124821343497,35.921867555979,0,0,0,100,0.524059075750357,0,0.0476417341591234,0,0.0476417341591234,0,99.3806574559314,18.9614101953311,3.0490709861839,77.989518818485
"E01004273",1904,297,49,9,1549,1904,5,2,0,1897,1904,9,0,0,1895,1904,0,1,0,1903,1904,1122,86,696,1904,0,0,0,1904,1904,10,0,0,0,1,0,1893,1904,379,39,1486,15.5987394957983,2.57352941176471,0.472689075630252,81.3550420168067,0.262605042016807,0.105042016806723,0,99.6323529411765,0.472689075630252,0,0,99.5273109243697,0,0.0525210084033613,0,99.9474789915966,58.9285714285714,4.51680672268908,36.5546218487395,0,0,0,100,0.525210084033613,0,0,0,0.0525210084033613,0,99.422268907563,19.9054621848739,2.04831932773109,78.046218487395
"E01004274",1973,431,78,10,1454,1973,4,2,0,1967,1973,6,8,1,1958,1973,4,0,0,1969,1973,879,130,964,1973,0,0,0,1973,1973,12,0,0,0,0,0,1961,1973,509,50,1414,21.8449062341612,3.95337050177395,0.506842372022301,73.6948808920426,0.20273694880892,0.10136847440446,0,99.6958945767866,0.304105423213381,0.405473897617841,0.0506842372022301,99.2397364419666,0.20273694880892,0,0,99.7972630511911,44.5514445007603,6.58895083628991,48.8596046629498,0,0,0,100,0.608210846426761,0,0,0,0,0,99.3917891535732,25.7982767359351,2.53421186011151,71.6675114039534
"E01004275",1879,746,90,22,1021,1879,13,3,4,1859,1879,23,7,1,1848,1879,3,2,3,1871,1879,445,130,1304,1879,0,0,0,1879,1879,26,1,0,0,0,0,1852,1879,505,37,1337,39.7019691325173,4.78978179882916,1.17083555082491,54.3374135178286,0.69185737094199,0.159659393294305,0.212879191059074,98.9356040447046,1.22405534858968,0.372538584353379,0.0532197977647685,98.3501862692922,0.159659393294305,0.106439595529537,0.159659393294305,99.5742416178819,23.682810005322,6.9185737094199,69.3986162852581,0,0,0,100,1.38371474188398,0.0532197977647685,0,0,0,0,98.5630654603513,26.8759978712081,1.96913251729643,71.1548696114955
"E01004276",2024,533,94,41,1356,2024,15,5,2,2002,2024,32,9,4,1979,2024,8,2,1,2013,2024,433,157,1434,2024,0,0,1,2023,2024,33,0,1,0,1,0,1989,2024,815,75,1134,26.3339920948617,4.64426877470356,2.02569169960474,66.99604743083,0.741106719367589,0.24703557312253,0.0988142292490119,98.9130434782609,1.58102766798419,0.444664031620553,0.197628458498024,97.7766798418972,0.395256916996047,0.0988142292490119,0.0494071146245059,99.4565217391304,21.3932806324111,7.75691699604743,70.8498023715415,0,0,0.0494071146245059,99.9505928853755,1.6304347826087,0,0.0494071146245059,0,0.0494071146245059,0,98.2707509881423,40.2667984189723,3.70553359683794,56.0276679841897
"E01004277",1630,337,79,23,1191,1630,5,0,3,1622,1630,17,9,1,1603,1630,4,0,0,1626,1630,306,131,1193,1630,0,0,0,1630,1630,25,1,0,0,1,0,1603,1630,820,49,761,20.6748466257669,4.84662576687117,1.41104294478528,73.0674846625767,0.306748466257669,0,0.184049079754601,99.5092024539877,1.04294478527607,0.552147239263804,0.0613496932515337,98.3435582822086,0.245398773006135,0,0,99.7546012269939,18.7730061349693,8.03680981595092,73.1901840490798,0,0,0,100,1.53374233128834,0.0613496932515337,0,0,0.0613496932515337,0,98.3435582822086,50.3067484662577,3.00613496932515,46.6871165644172
"E01004280",1879,503,58,15,1303,1879,7,5,0,1867,1879,11,1,2,1865,1879,7,0,0,1872,1879,732,107,1040,1879,0,0,0,1879,1879,20,0,0,0,0,0,1859,1879,501,53,1325,26.7695582756786,3.08674827035657,0.798296966471527,69.3453964874933,0.372538584353379,0.266098988823842,0,99.3613624268228,0.585417775412453,0.0532197977647685,0.106439595529537,99.2549228312932,0.372538584353379,0,0,99.6274614156466,38.9568919638105,5.69451836083023,55.3485896753592,0,0,0,100,1.06439595529537,0,0,0,0,0,98.9356040447046,26.663118680149,2.82064928153273,70.5162320383183
"E01004281",1770,390,71,32,1277,1770,8,2,1,1759,1770,20,4,7,1739,1770,6,0,1,1763,1770,375,121,1274,1770,0,0,0,1770,1770,24,1,0,0,1,0,1744,1770,826,61,883,22.0338983050847,4.01129943502825,1.80790960451977,72.1468926553672,0.451977401129944,0.112994350282486,0.0564971751412429,99.3785310734463,1.12994350282486,0.225988700564972,0.395480225988701,98.2485875706215,0.338983050847458,0,0.0564971751412429,99.6045197740113,21.1864406779661,6.8361581920904,71.9774011299435,0,0,0,100,1.35593220338983,0.0564971751412429,0,0,0.0564971751412429,0,98.5310734463277,46.6666666666667,3.44632768361582,49.8870056497175
"E01004283",2317,578,78,15,1646,2317,4,3,4,2306,2317,11,0,2,2304,2317,10,1,2,2304,2317,1132,126,1059,2317,0,0,0,2317,2317,17,0,0,0,2,0,2298,2317,446,49,1822,24.946050927924,3.36642209753992,0.647388864911523,71.0401381096245,0.172637030643073,0.129477772982305,0.172637030643073,99.5252481657316,0.474751834268451,0,0.0863185153215365,99.43892965041,0.431592576607682,0.0431592576607682,0.0863185153215365,99.43892965041,48.8562796719896,5.4380664652568,45.7056538627536,0,0,0,100,0.73370738023306,0,0,0,0.0863185153215365,0,99.1799741044454,19.2490289167026,2.11480362537764,78.6361674579197
"E01004284",2302,495,65,22,1720,2302,10,3,1,2288,2302,22,7,2,2271,2302,9,0,0,2293,2302,1163,124,1015,2302,0,0,0,2302,2302,15,0,0,0,1,0,2286,2302,466,59,1777,21.5030408340573,2.8236316246742,0.955690703735882,74.7176368375326,0.434404865334492,0.130321459600348,0.0434404865334492,99.3918331885317,0.955690703735882,0.304083405734144,0.0868809730668983,98.6533449174631,0.390964378801043,0,0,99.609035621199,50.5212858384014,5.3866203301477,44.0920938314509,0,0,0,100,0.651607298001738,0,0,0,0.0434404865334492,0,99.3049522154648,20.2432667245873,2.5629887054735,77.1937445699392
"E01004285",2318,402,43,10,1863,2318,0,0,1,2317,2318,7,0,0,2311,2318,8,0,0,2310,2318,1454,82,782,2318,3,0,0,2315,2318,8,0,0,0,1,0,2309,2318,357,46,1915,17.3425366695427,1.85504745470233,0.431406384814495,80.3710094909405,0,0,0.0431406384814495,99.9568593615186,0.301984469370147,0,0,99.6980155306299,0.345125107851596,0,0,99.6548748921484,62.7264883520276,3.53753235547886,33.7359792924935,0.129421915444349,0,0,99.8705780845556,0.345125107851596,0,0,0,0.0431406384814495,0,99.611734253667,15.4012079378775,1.98446937014668,82.6143226919758
"E01004286",2364,647,97,21,1599,2364,4,2,1,2357,2364,9,3,2,2350,2364,3,0,0,2361,2364,1195,176,993,2364,0,0,0,2364,2364,16,2,0,0,2,0,2344,2364,317,84,1963,27.3688663282572,4.10321489001692,0.888324873096447,67.6395939086294,0.169204737732657,0.0846023688663283,0.0423011844331641,99.7038917089678,0.380710659898477,0.126903553299492,0.0846023688663283,99.4077834179357,0.126903553299492,0,0,99.8730964467005,50.5499153976311,7.44500846023689,42.005076142132,0,0,0,100,0.676818950930626,0.0846023688663283,0,0,0.0846023688663283,0,99.1539763113367,13.409475465313,3.55329949238579,83.0372250423012
"E01004287",2171,475,53,32,1611,2171,2,0,1,2168,2171,11,0,1,2159,2171,4,0,0,2167,2171,1043,87,1041,2171,0,0,0,2171,2171,20,0,0,0,3,0,2148,2171,522,57,1592,21.8793182865039,2.44127130354675,1.47397512666974,74.2054352832796,0.0921234454168586,0,0.0460617227084293,99.8618148318747,0.506678949792722,0,0.0460617227084293,99.4472593274989,0.184246890833717,0,0,99.8157531091663,48.0423767848918,4.00736987563335,47.9502533394749,0,0,0,100,0.921234454168586,0,0,0,0.138185168125288,0,98.9405803777061,24.0442192538001,2.62551819438047,73.3302625518194
"E01004288",1620,414,52,8,1146,1620,3,1,1,1615,1620,10,0,0,1610,1620,4,0,0,1616,1620,825,72,723,1620,0,0,0,1620,1620,6,0,0,0,2,0,1612,1620,288,22,1310,25.5555555555556,3.20987654320988,0.493827160493827,70.7407407407407,0.185185185185185,0.0617283950617284,0.0617283950617284,99.6913580246914,0.617283950617284,0,0,99.3827160493827,0.246913580246914,0,0,99.7530864197531,50.9259259259259,4.44444444444444,44.6296296296296,0,0,0,100,0.37037037037037,0,0,0,0.123456790123457,0,99.5061728395062,17.7777777777778,1.35802469135802,80.8641975308642
