"GeographyCode","QS204EW0001","QS204EW0002","QS204EW0003","QS204EW0004","QS204EW0005","QS204EW0006","QS204EW0007","QS204EW0008","QS204EW0009","QS204EW0010","QS204EW0011","QS204EW0012","QS204EW0013","QS204EW0014","QS204EW0015","QS204EW0016","QS204EW0017","QS204EW0018","QS204EW0019","QS204EW0020","QS204EW0021","QS204EW0022","QS204EW0023","QS204EW0024","QS204EW0025","QS204EW0026","QS204EW0027","QS204EW0028","QS204EW0029","QS204EW0030","QS204EW0031","QS204EW0032","QS204EW0033","QS204EW0034","QS204EW0035","QS204EW0036","QS204EW0037","QS204EW0038","QS204EW0039","QS204EW0040","QS204EW0041","QS204EW0042","QS204EW0043","QS204EW0044","QS204EW0045","QS204EW0046","QS204EW0047","QS204EW0048","QS204EW0049","QS204EW0050","QS204EW0051","QS204EW0052","QS204EW0053","QS204EW0054","QS204EW0055","QS204EW0056","QS204EW0057","QS204EW0058","QS204EW0059","QS204EW0060","QS204EW0061","QS204EW0062","QS204EW0063","QS204EW0064","QS204EW0065","QS204EW0066","QS204EW0067","QS204EW0068","QS204EW0069","QS204EW0070","QS204EW0071","QS204EW0072","QS204EW0073","QS204EW0074","QS204EW0075","QS204EW0076","QS204EW0077","QS204EW0078","QS204EW0079","QS204EW0080","QS204EW0081","QS204EW0082","QS204EW0083","QS204EW0084","QS204EW0085","QS204EW0086","QS204EW0087","QS204EW0088","QS204EW0089","QS204EW0090","QS204EW0091","QS204EW0092","QS204EW0093","QS204EW0094","QS204EW0095","QS204EW0096","QS204EW0097","QS204EW0098","QS204EW0099","QS204EW0100","QS204EW0101","QS204EW0102","QS204EW0103","QS204EW0104"
"E00021201",305,206,0,0,0,0,0,0,0,0,0,0,2,3,11,4,1,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,71,0,1,0,0,68,0,0,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021202",273,158,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,101,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"E00021203",237,119,0,0,0,0,0,0,0,0,0,5,2,5,17,2,2,4,0,0,0,5,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,71,0,0,0,0,69,0,0,0,0,0,0,0,2,7,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021204",387,254,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,5,0,5,0,0,0,110,9,0,1,0,100,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"E00021205",323,161,0,0,0,0,0,0,0,0,0,3,8,1,10,1,2,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,128,0,1,0,0,125,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021206",223,93,0,0,0,0,0,0,0,0,0,3,1,1,13,4,0,3,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,104,1,0,0,0,101,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"E00021207",253,196,0,0,0,0,0,0,0,0,0,9,8,7,23,8,2,7,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021208",283,175,0,0,0,0,0,0,0,0,0,1,0,4,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,3,1,0,1,0,0,0,83,0,0,0,0,83,0,0,0,0,0,0,0,0,6,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021209",231,103,0,0,0,0,0,0,0,0,0,1,1,3,13,6,2,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021210",279,169,0,0,0,0,0,0,0,0,0,1,3,3,7,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,0,0,0,0,93,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021211",354,219,1,0,0,0,0,0,0,0,0,8,6,12,19,8,2,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,73,0,0,0,0,73,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021212",259,134,0,0,0,0,0,0,0,0,0,4,1,1,15,7,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,1,0,87,0,0,0,0,0,0,0,3,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
"E00021213",384,173,0,0,0,0,0,0,0,0,0,5,1,3,24,3,7,9,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,161,0,0,3,0,158,0,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021214",488,276,0,0,0,0,0,0,0,0,0,2,2,8,18,4,5,5,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,6,0,0,0,0,0,0,110,4,3,2,0,96,1,1,0,1,1,0,0,1,53,4,1,37,1,1,7,2,0,0,0,0,0,0,0,0,9,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021215",447,314,1,0,0,0,0,0,0,0,0,5,7,10,36,11,4,3,0,0,0,0,0,0,0,8,1,7,0,1,0,1,0,0,4,0,2,0,0,2,0,0,0,0,2,4,2,1,0,1,0,0,14,0,1,0,0,12,0,0,0,1,0,0,0,0,46,1,5,30,0,1,7,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021216",315,177,0,0,0,0,0,0,0,0,0,5,7,13,9,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,2,7,0,7,1,2,3,6,0,0,1,1,4,63,2,6,0,0,53,0,0,0,0,0,0,2,0,4,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0
"E00021217",507,251,1,1,1,0,0,0,0,0,0,11,5,12,37,5,1,4,2,1,1,2,0,0,4,14,0,1,0,2,0,0,0,0,5,0,1,1,0,3,0,0,0,13,4,6,7,0,0,1,0,6,108,4,1,1,0,100,1,1,0,0,0,0,0,0,38,2,4,25,0,2,3,1,1,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021218",466,353,0,0,0,0,0,0,0,0,0,10,1,8,50,7,6,17,0,1,4,0,0,5,2,4,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,8,1,1,1,0,0,1,0,0,15,1,0,3,0,11,0,0,0,0,0,0,0,0,14,3,1,6,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"E00021219",236,185,0,0,0,0,0,0,0,0,0,1,0,1,13,2,1,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,19,1,0,0,0,18,0,0,0,0,0,0,0,0,10,1,3,4,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021220",325,234,0,0,0,0,0,0,0,0,0,3,6,2,37,6,5,6,0,0,0,8,0,4,4,1,0,2,1,0,0,0,0,0,7,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,16,1,6,2,0,1,0,0,3,1,0,0,0,2,16,1,3,7,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021223",377,281,0,0,0,0,0,0,0,0,0,11,4,4,43,5,5,14,0,4,3,0,0,4,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,19,0,1,0,0,18,0,0,0,0,0,0,0,0,5,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021224",394,248,0,0,0,0,0,0,0,0,0,5,0,5,48,9,4,4,2,1,7,6,0,3,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,44,0,2,4,0,36,0,0,0,0,2,0,0,0,26,2,2,11,1,0,6,2,1,0,1,0,0,0,0,0,11,0,1,7,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"E00021225",275,214,0,0,0,0,0,0,0,0,0,0,0,1,24,3,0,8,0,0,3,3,1,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,14,0,0,0,5,0,0,0,0,13,0,1,6,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021227",254,209,0,0,0,0,0,0,0,0,0,1,1,2,13,0,1,5,1,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,13,0,3,0,0,10,0,0,0,0,0,0,0,0,6,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021228",345,249,0,0,0,0,0,0,0,0,0,5,4,1,23,0,2,4,0,0,3,5,0,0,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,39,1,5,0,0,33,0,0,0,0,0,0,0,0,18,0,3,8,1,4,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021229",286,175,0,0,0,0,0,0,0,0,0,0,1,4,9,2,0,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,86,0,0,1,0,83,0,0,0,0,0,0,0,2,6,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021230",239,189,0,0,0,0,0,0,0,0,0,7,0,4,24,2,1,3,0,2,0,5,0,0,3,3,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,5,1,0,0,0,2,0,0,1,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021231",199,172,0,0,0,0,0,0,0,0,0,1,2,0,9,0,2,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,3,0,0,0,5,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021235",339,167,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,132,2,0,0,0,127,0,0,0,0,2,0,0,1,8,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"E00021236",301,181,0,0,0,0,0,0,0,0,0,3,1,5,21,0,1,5,2,0,4,2,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,55,0,0,0,0,49,0,0,0,0,0,0,5,1,14,0,2,9,0,1,0,0,0,2,0,0,0,0,0,0,10,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"E00021238",382,299,0,0,0,0,0,0,0,0,0,3,5,5,28,6,1,12,0,0,2,1,0,0,1,0,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6,1,0,0,1,0,0,6,1,0,0,0,4,0,0,0,0,1,0,0,0,26,1,2,12,0,5,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021239",268,190,0,0,0,0,0,0,0,0,0,5,3,4,11,0,6,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,2,0,3,0,0,2,0,1,10,3,6,0,0,1,0,0,0,0,0,0,0,0,29,4,2,19,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021240",296,229,0,0,0,0,0,0,0,0,0,4,4,3,33,6,4,8,0,0,2,0,0,3,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,3,0,1,11,0,5,0,0,4,1,1,0,0,0,0,0,0,5,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021241",264,188,0,0,0,0,0,0,0,0,0,4,1,7,24,3,5,11,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,6,0,1,1,0,0,1,0,0,11,3,0,0,0,2,1,0,2,2,0,0,1,0,15,1,1,10,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00021243",369,230,1,0,0,0,0,0,0,0,0,7,5,6,19,8,0,2,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,0,0,0,0,5,5,0,1,0,1,0,0,0,72,1,0,1,0,63,0,0,1,3,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"E00021244",240,164,0,0,0,0,0,0,0,0,0,1,0,2,6,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,1,2,0,0,2,0,0,43,0,0,1,0,40,0,0,0,0,0,0,1,1,10,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0
"E00021245",235,188,0,0,0,0,0,0,0,0,0,5,0,5,14,0,0,2,0,0,1,1,0,5,5,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,1,0,0,3,0,0,3,0,0,8,0,1,0,0,7,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00021246",496,327,0,0,0,0,0,0,0,0,0,7,8,2,18,2,1,0,0,0,3,1,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,7,0,0,7,0,0,92,1,0,0,0,91,0,0,0,0,0,0,0,0,14,0,6,4,1,0,2,0,0,1,0,0,0,0,0,0,9,0,0,5,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
"E00021247",384,224,0,0,0,0,0,0,0,0,0,1,0,1,15,2,1,2,0,0,0,4,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,101,1,0,1,0,98,0,0,0,0,0,0,0,1,15,1,9,3,1,0,1,0,0,0,0,0,0,0,0,0,23,1,1,7,0,0,0,2,2,0,0,0,2,1,5,2,0,0,0,0,0,0
"E00021248",336,198,0,0,0,0,0,0,0,0,0,2,1,7,23,1,3,6,0,0,0,9,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,5,1,0,0,1,0,0,74,0,0,0,0,74,0,0,0,0,0,0,0,0,10,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"E00021249",317,248,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,43,0,0,0,0,43,0,0,0,0,0,0,0,0,12,0,1,4,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021251",272,183,0,0,0,0,0,0,0,0,0,3,2,3,10,3,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,53,0,0,0,0,53,0,0,0,0,0,0,0,0,7,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021252",253,178,0,0,0,0,0,0,0,0,0,1,0,5,36,5,4,5,3,0,1,7,0,2,4,2,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,1,2,0,0,2,0,0,11,2,1,0,0,2,1,0,3,2,0,0,0,0,15,1,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021253",291,191,0,0,0,0,0,0,0,0,0,4,1,7,26,5,3,3,0,0,2,9,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,53,0,0,0,0,51,0,0,0,0,0,0,0,2,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021254",219,140,0,0,0,0,0,0,0,0,0,6,6,9,21,2,6,8,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,27,2,4,17,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021255",203,147,0,0,0,0,0,0,0,0,0,2,1,2,20,5,2,2,0,0,0,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,1,0,0,2,0,0,0,4,0,0,1,0,17,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"E00021256",232,147,0,0,0,0,0,0,0,0,0,2,4,5,20,3,1,1,1,2,3,2,0,3,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,2,6,1,1,0,0,0,0,12,2,4,0,0,4,0,0,0,0,0,0,0,2,23,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021257",229,170,0,0,0,0,0,0,0,0,0,1,0,4,32,1,4,7,2,1,2,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,14,0,2,0,0,10,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E00021258",340,236,0,0,0,0,0,0,0,0,0,1,1,3,18,5,1,5,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,1,3,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,62,0,0,0,0,60,0,0,0,0,0,0,1,1,8,0,2,3,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021259",386,275,0,0,0,0,0,0,0,0,0,5,0,4,24,4,1,4,2,2,0,2,0,0,5,1,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,3,2,8,2,6,0,0,0,45,5,3,0,0,36,0,0,0,1,0,0,0,0,15,0,0,7,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021260",312,225,0,0,0,0,0,0,0,0,0,0,1,5,8,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,52,0,0,0,0,52,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021261",258,201,0,1,1,0,0,0,0,0,0,4,3,0,19,2,0,11,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,16,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,4,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"E00021262",278,212,0,0,0,0,0,0,0,0,0,1,2,1,8,1,0,0,0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,41,0,0,0,0,41,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021263",369,327,0,0,0,0,0,0,0,0,0,2,8,2,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15,0,0,1,0,13,0,0,0,1,0,0,0,0,6,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021266",265,231,0,0,0,0,0,0,0,0,0,2,0,1,15,0,0,9,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,5,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021267",307,229,0,0,0,0,0,0,0,0,0,3,4,2,15,2,4,5,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,40,0,0,1,0,39,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021268",239,173,0,0,0,0,0,0,0,0,0,5,4,1,14,2,4,1,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021271",381,324,0,0,0,0,0,0,0,0,0,1,3,0,9,2,0,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,33,0,0,1,0,28,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021272",215,158,0,0,0,0,0,0,0,0,0,0,0,0,14,5,1,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,39,0,0,1,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021273",278,222,0,0,0,0,0,0,0,0,0,1,1,7,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,2,0,2,0,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021274",525,414,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,70,4,0,0,0,65,0,0,0,0,0,0,0,1,14,0,6,3,0,0,5,0,0,0,0,0,0,0,0,0,19,0,0,14,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
