"GeographyCode","QS204EW0001","QS204EW0002","QS204EW0003","QS204EW0004","QS204EW0005","QS204EW0006","QS204EW0007","QS204EW0008","QS204EW0009","QS204EW0010","QS204EW0011","QS204EW0012","QS204EW0013","QS204EW0014","QS204EW0015","QS204EW0016","QS204EW0017","QS204EW0018","QS204EW0019","QS204EW0020","QS204EW0021","QS204EW0022","QS204EW0023","QS204EW0024","QS204EW0025","QS204EW0026","QS204EW0027","QS204EW0028","QS204EW0029","QS204EW0030","QS204EW0031","QS204EW0032","QS204EW0033","QS204EW0034","QS204EW0035","QS204EW0036","QS204EW0037","QS204EW0038","QS204EW0039","QS204EW0040","QS204EW0041","QS204EW0042","QS204EW0043","QS204EW0044","QS204EW0045","QS204EW0046","QS204EW0047","QS204EW0048","QS204EW0049","QS204EW0050","QS204EW0051","QS204EW0052","QS204EW0053","QS204EW0054","QS204EW0055","QS204EW0056","QS204EW0057","QS204EW0058","QS204EW0059","QS204EW0060","QS204EW0061","QS204EW0062","QS204EW0063","QS204EW0064","QS204EW0065","QS204EW0066","QS204EW0067","QS204EW0068","QS204EW0069","QS204EW0070","QS204EW0071","QS204EW0072","QS204EW0073","QS204EW0074","QS204EW0075","QS204EW0076","QS204EW0077","QS204EW0078","QS204EW0079","QS204EW0080","QS204EW0081","QS204EW0082","QS204EW0083","QS204EW0084","QS204EW0085","QS204EW0086","QS204EW0087","QS204EW0088","QS204EW0089","QS204EW0090","QS204EW0091","QS204EW0092","QS204EW0093","QS204EW0094","QS204EW0095","QS204EW0096","QS204EW0097","QS204EW0098","QS204EW0099","QS204EW0100","QS204EW0101","QS204EW0102","QS204EW0103","QS204EW0104"
"E01004258",1437,1070,0,0,0,0,0,0,0,0,0,24,5,12,101,13,23,11,3,0,1,4,0,12,3,10,6,4,5,1,1,0,4,0,2,0,0,2,0,0,0,0,0,4,9,4,6,0,1,1,3,1,147,0,4,0,0,142,0,0,0,0,0,0,0,1,44,0,10,18,2,4,7,0,1,0,2,0,0,0,0,0,8,2,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"E01004259",1663,1247,2,1,1,0,0,0,0,0,0,23,19,26,94,28,18,6,0,1,1,5,0,3,1,5,3,18,2,0,1,0,0,2,4,0,0,0,0,4,0,0,0,5,4,6,2,1,0,0,0,1,181,0,1,0,0,170,5,1,0,2,0,0,0,2,25,0,0,9,4,0,4,4,0,4,0,0,0,0,0,0,24,4,4,12,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
"E01004260",1713,1095,1,0,0,0,0,0,0,0,0,18,31,31,88,21,8,18,4,1,2,12,0,0,0,1,1,18,1,0,0,0,0,1,7,2,2,1,1,1,0,0,0,6,8,6,12,1,0,3,3,5,359,5,0,0,0,347,0,0,0,0,3,0,0,4,16,1,0,10,3,0,0,0,0,1,1,0,0,0,0,0,34,0,0,27,0,1,0,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0
"E01004261",2456,1458,1,1,0,1,0,0,0,0,0,28,8,21,174,28,23,10,3,5,15,5,3,1,13,38,3,13,1,10,1,1,0,1,7,3,0,0,1,3,0,0,0,22,7,16,26,0,3,9,2,12,486,14,0,0,0,451,5,1,0,2,7,2,3,1,159,8,10,98,7,11,7,10,8,0,0,0,0,0,0,0,33,0,3,18,0,0,0,2,1,0,0,0,2,1,3,3,8,8,1,1,0,0
"E01004262",1692,1072,1,0,0,0,0,0,0,0,0,14,7,6,92,24,16,5,7,2,1,9,2,3,6,9,0,4,0,0,3,0,1,0,6,3,2,0,0,1,2,0,2,21,9,13,8,0,0,1,2,5,301,12,4,3,0,270,5,0,1,2,0,0,0,4,104,8,12,54,2,6,11,8,2,1,0,0,0,0,0,0,25,0,0,14,0,1,0,0,0,0,0,0,2,1,0,7,7,7,4,3,0,1
"E01004263",1364,992,2,0,0,0,0,0,0,0,0,8,4,9,35,14,4,8,1,0,0,3,0,0,0,2,0,2,0,0,0,0,0,1,3,1,0,0,0,2,0,0,0,4,2,7,2,1,1,0,0,0,261,5,0,0,0,252,0,0,0,1,0,0,0,3,14,1,0,10,0,1,0,0,0,2,0,0,0,0,0,0,20,1,0,17,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
"E01004264",1454,697,0,0,0,0,0,0,0,0,0,14,10,22,45,15,2,10,1,1,1,1,2,3,6,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,5,12,4,4,0,0,0,0,4,555,17,4,2,0,522,0,0,0,3,0,0,0,7,33,4,2,15,1,0,7,2,0,1,1,0,0,0,0,0,49,0,7,36,0,0,1,0,0,0,0,0,0,3,0,2,2,2,1,1,0,0
"E01004266",1483,1177,0,0,0,0,0,0,0,0,0,13,5,14,56,17,5,13,1,0,0,5,1,8,0,2,1,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,5,7,6,4,0,1,0,0,3,159,1,0,1,0,157,0,0,0,0,0,0,0,0,16,1,3,8,2,0,2,0,0,0,0,0,0,0,0,0,19,1,2,13,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"E01004267",1697,1214,1,0,0,0,0,0,0,0,0,16,8,17,52,20,2,7,1,1,1,2,0,3,4,4,1,1,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,2,12,7,0,2,5,0,0,296,0,11,1,0,279,0,1,0,1,1,0,2,0,30,1,5,19,4,0,1,0,0,0,0,0,0,0,0,0,39,2,2,20,0,6,0,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0
"E01004268",1686,1006,0,0,0,0,0,0,0,0,0,23,8,8,67,10,2,7,0,1,2,6,0,18,3,15,2,1,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,8,8,18,5,0,2,3,0,0,454,5,0,4,0,431,4,0,0,7,3,0,0,0,45,1,0,28,0,1,12,0,1,0,2,0,0,0,0,0,32,0,3,19,2,0,1,0,3,0,2,0,0,1,0,1,0,0,0,0,0,0
"E01004269",1883,1147,0,0,0,0,0,0,0,0,0,12,18,25,110,29,6,20,5,1,0,18,5,8,1,4,1,8,1,0,2,0,1,0,5,4,0,0,0,1,0,0,0,14,4,7,9,0,1,2,1,5,446,8,1,2,0,426,0,0,0,1,0,0,1,7,52,6,3,23,3,2,7,0,1,2,5,0,0,0,0,0,31,5,0,24,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,0,0,0
"E01004270",2160,1432,0,0,0,0,0,0,0,0,0,27,33,31,141,41,13,45,4,1,3,5,4,7,0,5,4,1,3,1,1,0,1,2,6,0,1,1,0,4,0,0,0,6,4,20,16,0,1,2,0,13,342,4,3,1,0,325,1,1,0,0,1,0,5,1,56,5,1,14,17,3,4,3,6,3,0,0,0,0,0,0,41,0,1,23,0,6,0,1,5,0,0,0,1,0,0,4,1,1,4,4,0,0
"E01004271",1464,861,0,0,0,0,0,0,0,0,0,8,10,12,56,10,1,27,0,0,2,4,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,4,0,0,0,0,4,435,1,0,2,0,412,1,0,0,6,8,0,0,5,28,0,2,14,0,0,4,2,1,4,1,0,0,0,0,0,35,7,3,22,0,0,0,0,0,0,0,0,0,1,2,0,4,4,0,0,0,0
"E01004272",1969,1066,0,0,0,0,0,0,0,0,0,26,5,16,36,15,1,5,0,0,3,8,0,0,1,0,0,0,0,1,1,0,1,0,8,4,1,3,0,0,0,0,0,4,1,5,8,0,2,1,1,4,736,9,1,9,0,702,2,0,1,0,1,0,3,8,9,2,3,2,0,0,1,0,0,0,1,0,0,1,1,0,42,5,0,18,1,1,3,2,0,0,0,0,1,9,0,2,5,5,1,1,0,0
"E01004273",1806,1056,0,0,0,0,0,0,0,0,0,3,7,24,46,11,2,11,0,0,1,13,2,4,0,0,0,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,6,14,0,0,0,0,0,0,576,11,1,2,0,551,3,0,0,0,3,1,0,4,22,0,0,13,1,1,5,1,1,0,0,0,0,0,0,0,36,0,0,32,1,1,0,1,0,0,1,0,0,0,0,0,5,5,0,0,0,0
"E01004274",1856,1150,0,0,0,0,0,0,0,0,0,9,6,26,106,18,9,24,3,1,4,6,1,16,7,2,6,3,1,2,0,0,1,2,3,0,1,0,0,2,0,0,0,17,13,11,7,0,3,4,0,0,408,1,8,4,0,380,3,0,0,3,2,0,0,7,85,7,17,47,2,1,10,0,0,0,1,0,0,0,0,0,15,0,0,7,0,1,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0
"E01004275",1776,1370,0,0,0,0,0,0,0,0,0,18,14,28,103,11,13,26,1,5,3,11,1,1,5,11,8,3,1,1,1,0,0,1,11,5,2,1,2,1,0,0,0,21,17,5,14,0,0,3,0,11,92,2,9,1,0,75,0,0,0,0,3,0,0,2,66,13,5,27,5,1,3,10,0,2,0,0,0,0,0,0,17,2,0,10,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0
"E01004276",1953,1437,1,0,0,0,0,0,0,0,0,62,18,36,181,31,16,41,11,6,16,11,2,11,4,3,11,6,3,3,4,0,0,2,6,1,0,2,0,3,0,0,0,33,15,2,7,1,0,3,0,3,56,7,22,1,0,11,1,0,2,8,2,0,0,2,87,23,0,36,5,4,4,8,2,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,0
"E01004277",1543,1052,3,0,0,0,0,0,0,0,0,39,15,18,125,30,30,12,2,0,1,2,0,8,1,12,5,15,3,0,1,0,0,3,10,0,4,2,0,4,0,0,0,41,15,4,12,1,3,0,0,8,37,0,12,0,0,11,0,2,2,3,2,3,0,2,166,14,13,114,9,8,2,1,1,4,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"E01004280",1769,1189,1,0,0,0,0,0,0,0,0,33,12,26,99,9,13,16,2,4,9,1,7,7,4,20,4,2,0,1,0,0,0,0,9,3,2,0,0,4,0,0,0,16,22,10,5,0,0,0,0,5,267,0,10,0,0,250,0,0,1,0,0,2,0,4,62,5,17,21,2,4,8,0,3,0,2,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,2,0,2,1,1,1,3,1,2,0
"E01004281",1678,1069,0,0,0,0,0,0,0,0,0,36,29,42,196,26,17,53,8,4,1,27,1,14,12,14,4,5,3,2,0,3,0,2,7,1,6,0,0,0,0,0,0,20,7,7,6,0,0,2,1,3,97,2,18,1,0,57,0,4,0,5,2,0,0,8,151,17,20,90,4,2,5,3,1,8,1,0,0,0,0,0,10,0,0,1,0,0,0,1,1,0,0,0,6,0,0,1,1,1,0,0,0,0
"E01004283",2244,1399,0,0,0,0,0,0,0,0,0,30,13,25,101,27,11,16,2,1,4,9,2,13,1,5,4,2,0,0,0,0,2,2,6,3,0,2,0,1,0,0,0,9,7,19,3,0,0,1,0,2,573,7,0,1,0,558,0,0,0,0,6,0,0,1,36,1,5,18,3,1,3,2,0,3,0,0,0,0,0,0,18,1,1,13,0,0,0,0,0,0,0,0,0,2,0,1,1,1,4,1,3,0
"E01004284",2174,1412,1,1,0,0,0,0,0,0,1,17,12,20,72,16,12,30,0,1,0,1,4,1,4,1,1,1,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,7,0,14,2,0,0,1,0,1,522,8,1,2,0,501,1,0,0,1,4,0,0,4,49,0,0,16,5,0,0,0,0,28,0,0,1,0,0,0,37,0,0,23,0,0,0,0,0,0,0,4,1,0,0,9,3,3,0,0,0,0
"E01004285",2183,1176,0,0,0,0,0,0,0,0,0,9,8,16,44,4,3,13,1,0,5,4,1,0,3,4,0,1,0,3,0,0,1,1,1,0,0,1,0,0,0,0,0,8,0,12,5,0,0,0,1,4,853,9,1,1,0,832,4,0,0,0,0,0,0,6,17,0,1,6,2,1,0,0,6,0,1,0,1,0,0,0,33,2,1,17,0,1,1,0,2,0,2,1,0,4,2,0,0,0,0,0,0,0
"E01004286",2249,1448,0,0,0,0,0,0,0,0,0,18,15,9,65,13,11,19,0,0,0,4,2,8,2,3,0,0,1,0,0,2,0,0,4,2,1,0,0,1,0,0,0,7,3,2,3,2,0,0,0,1,630,3,0,2,0,616,0,0,0,0,4,0,0,5,18,2,9,2,0,0,1,1,2,0,1,0,0,0,0,0,25,0,0,19,0,1,0,0,0,0,1,0,1,1,0,2,0,0,2,1,1,0
"E01004287",2047,1225,0,1,1,0,0,0,0,0,0,13,26,19,74,13,5,19,0,2,4,8,0,9,1,3,1,1,0,1,0,0,6,1,3,1,0,0,0,2,0,0,0,11,11,20,13,1,4,6,1,1,578,8,3,3,0,543,2,0,0,2,13,0,0,4,14,0,1,3,1,0,3,1,1,4,0,0,0,0,0,0,33,0,0,23,0,0,0,0,0,0,0,1,0,7,0,2,3,3,3,1,2,0
"E01004288",1546,939,0,1,1,0,0,0,0,0,0,9,5,15,17,4,5,3,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,7,3,1,2,0,1,0,0,0,4,5,6,3,0,1,1,0,1,498,0,0,1,0,492,0,0,0,0,0,0,0,5,12,3,2,3,1,1,1,0,0,1,0,0,0,0,0,0,22,1,2,15,0,0,0,0,0,0,0,0,0,3,0,1,2,2,1,1,0,0
"E01004289",1790,1150,1,0,0,0,0,0,0,0,0,15,10,15,64,20,6,16,0,1,0,6,0,8,0,0,1,0,1,2,0,0,3,0,3,1,0,1,0,1,0,0,0,3,4,14,5,0,1,2,1,1,438,6,0,3,0,419,6,0,0,0,0,0,0,4,33,0,3,14,5,3,2,2,0,3,1,1,0,0,0,0,33,0,0,24,0,0,2,0,5,0,0,0,2,0,0,0,0,0,1,0,0,1
"E01004290",1259,907,0,0,0,0,0,0,0,0,0,17,8,25,77,13,15,15,2,1,5,1,2,5,2,3,0,4,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0,5,2,4,1,0,1,0,0,0,151,0,1,0,0,149,0,0,0,0,0,0,0,1,28,0,1,14,2,2,2,4,1,2,0,0,0,0,0,0,22,1,3,8,0,0,0,0,0,0,1,0,0,2,0,7,11,11,1,1,0,0
"E01004291",1792,1377,1,0,0,0,0,0,0,0,0,35,22,30,151,29,33,15,4,2,4,5,2,14,1,10,5,7,13,4,1,0,1,1,3,0,1,0,0,2,0,0,0,17,4,6,4,1,0,3,0,0,119,0,2,0,0,117,0,0,0,0,0,0,0,0,21,1,1,10,4,1,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E01004292",1668,1251,0,1,1,0,0,0,0,0,0,64,8,25,152,44,28,23,7,4,3,1,1,10,5,14,4,4,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,28,0,8,0,0,0,0,0,0,84,1,7,0,0,68,6,0,0,0,0,2,0,0,38,2,2,13,8,9,0,2,0,1,1,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"E01004293",2041,1573,2,0,0,0,0,0,0,0,0,63,10,31,160,35,45,21,2,3,0,0,0,5,4,11,17,4,4,6,0,0,0,3,8,0,5,1,1,1,0,0,0,29,6,2,6,0,0,6,0,0,107,1,0,0,0,101,0,2,0,0,0,0,0,3,41,1,9,13,10,3,1,0,0,2,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"E01004294",1703,1225,0,0,0,0,0,0,0,0,0,54,10,25,132,31,27,21,2,1,2,4,0,0,7,16,6,7,0,5,1,0,0,2,2,0,0,0,2,0,0,0,0,7,3,9,13,1,8,3,0,1,169,0,2,0,0,160,3,0,0,2,0,0,0,2,36,0,3,11,6,3,4,0,1,1,7,0,0,0,0,0,16,1,1,9,0,3,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0
"E01004295",1400,725,0,0,0,0,0,0,0,0,0,12,2,10,55,14,5,10,0,0,4,2,0,2,6,4,1,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,6,8,2,0,0,0,1,1,538,13,2,2,0,515,2,0,0,0,0,0,0,4,11,2,1,0,1,0,1,2,0,2,2,0,0,0,0,0,25,1,0,20,0,0,1,0,0,0,0,0,0,1,2,0,2,2,1,1,0,0
"E01004296",1532,1066,0,0,0,0,0,0,0,0,0,20,3,10,69,10,11,13,1,6,4,7,1,3,1,4,2,1,3,0,2,0,0,0,5,0,1,4,0,0,0,0,0,19,8,9,2,0,0,0,0,2,305,4,0,1,0,296,2,0,0,0,0,0,0,2,10,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E01004297",1741,1376,0,1,0,0,1,0,0,0,0,63,10,17,124,21,32,17,1,4,1,3,1,4,6,13,8,4,5,4,0,0,0,0,3,0,1,0,0,2,0,0,0,21,2,8,4,0,0,3,0,1,85,1,2,0,0,82,0,0,0,0,0,0,0,0,22,4,1,9,4,0,0,3,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"E01004298",1559,893,0,0,0,0,0,0,0,0,0,19,22,15,48,13,15,7,0,2,0,0,0,3,2,0,0,2,1,0,0,0,3,0,3,0,1,1,0,1,0,0,0,7,6,4,4,0,2,0,2,0,464,2,5,2,0,450,3,0,0,0,0,0,0,2,29,2,5,2,9,2,3,0,0,5,1,0,0,0,0,0,41,0,2,32,0,1,4,0,0,0,0,0,0,1,0,1,3,3,1,1,0,0
"E01004300",1294,796,0,1,0,1,0,0,0,0,0,7,6,10,46,7,8,7,1,0,0,11,1,0,0,2,0,1,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,0,9,4,6,0,3,3,0,0,354,5,0,2,0,344,0,0,0,0,0,0,2,1,20,0,0,7,0,1,1,4,1,1,5,0,0,0,0,0,32,2,4,19,0,3,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
"E01004301",1267,692,0,0,0,0,0,0,0,0,0,5,11,14,40,12,6,9,4,1,0,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,6,7,2,0,0,1,0,1,455,9,0,1,0,439,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,17,0,3,9,0,1,1,0,0,0,0,0,0,0,0,3,3,3,2,2,0,0
"E01004302",1860,930,0,0,0,0,0,0,0,0,0,16,6,26,75,17,6,9,7,2,0,14,1,0,2,12,1,2,2,0,0,0,0,0,4,2,0,0,0,2,0,0,0,5,7,17,4,0,0,1,1,2,705,4,4,0,0,692,0,0,2,0,0,0,0,3,32,2,2,13,1,1,1,1,0,3,8,0,0,0,0,0,33,2,0,25,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E01004303",2234,1514,0,0,0,0,0,0,0,0,0,19,16,22,113,17,15,21,4,4,9,9,0,11,6,7,4,5,1,0,0,0,0,0,7,1,0,2,1,3,0,0,0,7,9,13,4,0,1,2,0,1,429,7,8,2,0,408,0,0,0,0,2,0,0,2,41,2,3,18,8,3,0,1,1,5,0,0,0,0,0,0,38,2,3,21,0,3,1,0,5,0,1,0,0,0,2,0,2,2,0,0,0,0
"E01004304",1859,954,0,0,0,0,0,0,0,0,0,13,8,20,65,9,7,21,0,0,2,14,4,0,1,0,1,1,4,0,0,0,1,0,4,4,0,0,0,0,0,0,0,12,8,18,23,0,14,0,3,6,678,22,3,1,0,641,6,0,0,0,2,0,0,3,20,1,0,7,2,0,2,1,0,2,5,0,0,0,0,0,31,0,2,19,0,3,3,0,0,1,0,0,0,1,0,2,1,1,4,3,0,1
"E01004305",1854,1085,2,0,0,0,0,0,0,0,0,14,12,25,100,16,10,19,0,1,3,9,2,8,7,9,0,4,9,0,0,0,2,1,4,0,4,0,0,0,0,0,0,7,10,16,5,0,3,0,0,2,529,4,2,0,0,507,6,0,0,1,4,0,1,4,30,1,2,12,2,0,6,0,0,0,7,0,0,0,0,0,14,0,1,6,1,1,0,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0
"E01004306",1733,1110,0,1,1,0,0,0,0,0,0,55,12,25,72,28,13,5,3,0,1,2,0,1,0,0,1,9,4,0,0,1,3,1,11,3,0,0,0,8,0,0,0,1,1,13,7,2,4,0,1,0,390,3,2,2,0,379,1,1,0,0,0,0,0,2,15,1,0,4,6,1,3,0,0,0,0,0,0,0,0,0,19,3,5,10,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"E01004307",2136,1419,0,1,0,0,0,0,0,1,0,93,19,55,258,72,55,22,0,3,4,7,1,4,5,35,17,13,4,9,5,0,0,2,7,0,2,0,0,5,0,0,0,23,17,22,8,2,1,3,0,2,124,1,6,2,0,113,0,0,0,1,0,0,0,1,80,7,7,26,18,8,1,10,1,0,2,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0
"E01004308",1416,806,0,0,0,0,0,0,0,0,0,19,12,30,84,39,6,8,5,0,1,4,0,0,0,3,2,6,5,2,2,0,0,1,1,0,0,1,0,0,0,0,0,3,1,1,3,1,1,0,0,1,423,4,1,0,0,412,0,0,0,2,2,0,0,2,17,0,0,6,3,3,0,2,0,2,1,0,0,0,0,0,16,1,0,9,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0
"E01004309",2742,1535,1,0,0,0,0,0,0,0,0,51,31,39,138,40,20,11,2,2,3,4,0,1,1,25,3,7,10,2,0,0,2,5,10,4,3,0,0,3,0,0,0,23,5,12,13,0,4,5,1,3,761,12,2,12,0,713,6,0,0,0,8,1,0,7,38,2,4,11,11,6,0,0,0,4,0,0,0,0,0,0,81,4,16,49,0,0,1,4,1,0,1,0,0,1,0,4,3,3,1,1,0,0
"E01004310",1917,1068,1,0,0,0,0,0,0,0,0,60,11,22,138,40,26,32,0,1,5,4,2,1,5,7,4,4,3,2,0,1,0,1,2,0,0,1,0,1,0,0,0,9,4,11,8,3,1,0,4,0,541,9,4,6,0,510,0,0,0,0,7,0,0,5,24,1,0,8,7,3,1,2,0,1,1,0,0,0,0,0,17,4,0,9,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0
"E01004311",1449,1033,0,0,0,0,0,0,0,0,0,19,12,15,55,18,10,7,3,0,0,4,1,2,2,0,1,4,2,1,0,0,0,0,4,0,0,1,0,3,0,0,0,5,2,10,6,1,2,3,0,0,228,1,1,6,0,220,0,0,0,0,0,0,0,0,31,2,2,11,4,6,2,2,1,0,1,0,0,0,0,0,28,1,1,17,1,3,0,0,0,1,3,0,0,0,1,0,1,1,0,0,0,0
"E01004312",1543,974,0,0,0,0,0,0,0,0,0,13,13,19,44,8,2,13,1,0,4,2,0,4,1,3,3,2,0,0,1,0,0,0,4,0,2,0,0,2,0,0,0,3,5,18,0,0,0,0,0,0,391,1,2,0,0,381,3,0,0,0,0,0,0,4,22,0,6,8,4,0,3,1,0,0,0,0,0,1,0,1,34,1,0,29,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"E01004313",1957,1230,0,0,0,0,0,0,0,0,0,24,15,38,88,19,9,12,1,0,2,13,0,0,0,9,6,8,3,2,0,0,3,1,9,0,1,0,1,7,0,0,0,15,6,13,4,1,0,1,0,2,439,2,0,0,0,433,0,0,0,0,0,1,1,2,36,1,3,10,14,2,3,0,0,0,3,0,0,0,0,0,39,6,1,13,0,7,1,0,7,0,0,0,1,2,0,1,1,1,0,0,0,0
"E01004314",1062,871,0,0,0,0,0,0,0,0,0,19,4,17,48,17,13,3,1,0,1,0,0,0,0,2,1,7,0,3,0,0,0,0,6,2,2,0,0,2,0,0,0,1,6,3,0,0,0,0,0,0,78,0,1,0,0,75,0,0,0,0,0,1,1,0,7,0,0,1,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01004315",1585,1098,0,0,0,0,0,0,0,0,0,33,17,21,92,32,13,11,0,1,1,0,2,2,0,4,6,16,3,0,0,0,0,1,5,0,3,0,0,2,0,0,0,5,14,15,1,1,0,0,0,0,247,8,0,0,0,237,0,0,0,0,0,0,0,2,21,2,1,4,1,2,4,4,0,2,1,0,0,0,0,0,16,0,3,6,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0
"E01004316",1092,711,0,1,0,0,0,1,0,0,0,12,10,16,56,23,8,5,0,1,0,1,1,0,0,5,2,4,3,1,0,0,0,2,4,2,0,0,0,2,0,0,0,2,6,3,1,0,1,0,0,0,243,4,0,0,0,237,0,0,0,0,0,0,0,2,14,0,0,1,5,3,4,0,0,1,0,0,0,0,0,0,11,1,0,4,0,0,1,4,0,0,0,0,1,0,0,0,0,0,2,0,1,1
"E01004317",2616,1943,1,0,0,0,0,0,0,0,0,49,23,49,142,42,21,7,1,3,0,4,1,0,1,8,10,26,8,1,1,4,0,4,12,0,3,0,0,9,0,0,0,9,6,2,7,3,2,1,0,1,339,7,2,7,0,315,0,0,0,0,0,0,3,5,16,2,2,4,0,2,3,2,0,0,1,0,0,0,0,0,17,5,1,5,0,1,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,1
"E01004318",1389,930,0,0,0,0,0,0,0,0,0,11,17,30,99,58,9,13,1,0,1,0,1,3,3,3,2,4,0,0,0,0,1,0,5,0,1,0,0,4,0,0,0,1,7,10,6,3,2,0,0,1,216,4,0,0,0,211,0,0,0,0,0,0,0,1,14,0,1,8,1,0,0,1,0,3,0,0,0,0,0,0,39,5,4,14,0,0,0,9,1,0,0,3,0,0,0,3,3,3,1,1,0,0
"E01004319",1789,863,1,0,0,0,0,0,0,0,0,18,7,11,76,24,13,10,4,0,1,5,5,3,1,1,2,4,1,0,1,0,0,1,2,1,0,0,0,1,0,0,0,5,0,11,9,0,2,0,1,6,709,22,5,3,0,668,1,0,0,4,1,0,0,5,38,1,1,11,1,3,13,1,2,1,4,0,0,0,0,0,32,1,3,23,0,0,2,0,0,0,0,0,0,0,0,3,5,5,2,1,1,0
"E01004321",1744,983,0,0,0,0,0,0,0,0,0,18,10,21,61,10,10,18,2,2,2,3,0,1,0,2,2,6,0,3,0,0,0,0,3,0,1,0,0,2,0,0,0,0,2,6,4,0,4,0,0,0,577,28,0,6,0,531,2,0,0,0,0,0,1,9,32,4,2,7,0,3,2,2,0,7,5,0,0,0,0,0,20,4,2,10,0,0,0,0,2,0,0,1,0,1,0,0,4,4,3,3,0,0
"E01004322",1238,811,0,0,0,0,0,0,0,0,0,15,14,10,43,15,8,2,0,0,0,0,1,0,3,3,2,3,0,4,0,0,2,0,9,3,5,0,0,1,0,0,0,7,2,20,2,1,0,1,0,0,224,4,0,2,1,209,2,1,1,0,2,0,0,2,51,1,5,11,2,0,2,0,21,9,0,0,0,0,0,0,26,4,1,15,0,1,0,0,0,0,0,0,0,1,4,0,2,2,2,2,0,0
"E01004323",1379,864,0,0,0,0,0,0,0,0,0,12,17,18,59,17,13,9,2,0,1,6,0,2,2,1,2,4,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,2,11,5,9,1,4,0,0,4,365,3,1,0,0,357,0,0,1,0,0,0,0,3,8,0,0,2,2,0,0,1,0,2,1,0,0,1,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E01004324",1507,834,0,0,0,0,0,0,0,0,0,19,11,12,46,20,1,7,1,2,0,5,2,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,1,1,0,0,0,0,530,5,7,1,0,508,0,0,0,0,0,0,0,9,14,1,3,2,1,0,5,1,0,0,1,0,0,0,0,0,23,5,1,15,0,0,0,0,1,0,0,0,0,0,0,1,2,2,1,0,1,0
